GRAND_ID: 7320
DAM_NAME: -89.168587
LONG: -89.168587
LAT: 46.023717
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;3.03;4.62
2.0;7.79;13.99
3.0;9.46;25.04
4.0;12.54;39.16
5.0;12.86;53.6
