GRAND_ID: 7315
DAM_NAME: -96.084765
LONG: -96.084765
LAT: 34.447148
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1.16;1.31
2.0;5.78;7.25
3.0;10.23;17.63
4.0;14.37;32.16
5.0;16.85;49.16
6.0;20.04;69.35
7.0;21.82;91.32
8.0;23.83;115.31
9.0;25.02;140.48
10.0;26.23;166.86
11.0;26.94;193.95
