GRAND_ID: 36
DAM_NAME: -121.606293
LONG: -121.606293
LAT: 49.247867
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.2
2.0;0.17;0.52
3.0;0.22;0.89
4.0;0.3;1.34
5.0;0.38;1.86
6.0;0.46;2.47
7.0;0.54;3.16
8.0;0.65;3.95
9.0;0.73;4.83
10.0;0.86;5.83
11.0;0.98;6.96
12.0;1.13;8.24
13.0;1.28;9.67
14.0;1.46;11.27
15.0;1.63;13.05
16.0;1.86;15.06
17.0;2.0;17.21
18.0;2.28;19.63
19.0;2.53;22.31
20.0;2.86;25.32
21.0;3.21;28.67
22.0;3.56;32.38
23.0;3.77;36.3
24.0;3.98;40.43
25.0;4.13;44.7
26.0;4.35;49.2
27.0;4.46;53.81
28.0;4.57;58.53
29.0;4.66;63.33
