GRAND_ID: 6724
DAM_NAME: 153.285458
LONG: 153.285458
LAT: -28.052162
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.17
2.0;0.13;0.41
3.0;0.22;0.74
4.0;0.35;1.21
5.0;0.46;1.78
6.0;0.56;2.45
7.0;0.64;3.21
8.0;0.72;4.05
9.0;0.81;4.97
10.0;0.9;5.99
11.0;0.99;7.09
12.0;1.12;8.32
13.0;1.26;9.69
14.0;1.37;11.18
15.0;1.51;12.81
16.0;1.65;14.58
17.0;1.73;16.42
18.0;1.85;18.39
19.0;1.94;20.44
20.0;2.1;22.65
21.0;2.24;25.01
22.0;2.45;27.57
23.0;2.69;30.38
24.0;2.95;33.44
25.0;3.16;36.71
26.0;3.39;40.22
27.0;3.64;43.98
28.0;3.95;48.04
29.0;4.23;52.39
30.0;4.52;57.03
31.0;4.89;62.03
32.0;5.35;67.49
33.0;5.76;73.37
34.0;6.23;79.71
35.0;6.56;86.38
36.0;6.86;93.36
37.0;7.15;100.63
38.0;7.51;108.26
39.0;7.76;116.13
40.0;8.05;124.29
41.0;8.31;132.71
42.0;8.6;141.43
43.0;8.87;150.41
44.0;9.14;159.66
45.0;9.39;169.17
46.0;9.66;178.94
47.0;9.87;188.93
48.0;10.15;199.19
49.0;10.4;209.7
50.0;10.61;220.43
51.0;10.81;231.35
52.0;11.03;242.5
53.0;11.22;253.83
54.0;11.37;265.32
55.0;11.48;276.92
56.0;11.62;288.65
57.0;11.73;300.49
58.0;11.84;312.45
59.0;11.93;324.49
60.0;12.01;336.61
61.0;12.07;348.79
62.0;12.13;361.03
