GRAND_ID: 2392
DAM_NAME: -46.313563
LONG: -46.313563
LAT: -20.668972
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.28
2.0;0.23;0.72
3.0;0.37;1.3
4.0;0.44;1.95
5.0;0.44;2.6
6.0;0.58;3.38
7.0;0.71;4.3
8.0;0.78;5.29
9.0;0.85;6.34
10.0;0.92;7.46
11.0;1.13;8.8
12.0;1.13;10.13
13.0;1.13;11.46
14.0;1.33;13.0
15.0;1.4;14.61
16.0;1.6;16.42
17.0;1.6;18.23
18.0;1.6;20.04
19.0;1.68;21.93
20.0;1.68;23.81
21.0;1.89;25.91
22.0;1.89;28.01
23.0;1.96;30.17
24.0;2.03;32.41
25.0;2.17;34.78
26.0;2.17;37.16
27.0;2.58;39.95
28.0;3.04;43.19
29.0;7.99;51.39
30.0;11.67;63.27
31.0;20.86;84.34
32.0;26.85;111.39
33.0;36.97;148.57
34.0;42.47;191.24
35.0;50.85;242.3
36.0;55.66;298.17
37.0;70.07;368.44
38.0;76.38;445.03
39.0;95.09;540.33
40.0;107.59;648.13
41.0;130.21;778.55
42.0;139.98;918.74
43.0;167.52;1086.47
44.0;182.7;1269.37
45.0;214.36;1483.94
46.0;233.43;1717.58
47.0;273.8;1991.58
48.0;290.9;2282.69
49.0;335.37;2618.27
50.0;355.94;2974.42
51.0;398.53;3373.15
52.0;417.78;3791.14
53.0;461.16;4252.5
54.0;487.96;4740.67
55.0;539.98;5280.86
56.0;566.47;5847.54
57.0;633.53;6481.27
58.0;671.69;7153.17
59.0;760.92;7914.29
60.0;818.86;8733.36
61.0;923.76;9657.33
62.0;967.0;10624.54
63.0;1070.3;11695.04
64.0;1112.93;12808.18
65.0;1212.27;14020.66
66.0;1248.39;15269.25
67.0;1340.91;16610.37
68.0;1383.01;17993.58
69.0;1460.38;19454.17
70.0;1499.06;20953.44
71.0;1576.69;22530.34
72.0;1606.88;24137.42
73.0;1682.06;25819.69
74.0;1716.4;27536.3
75.0;1781.33;29317.83
76.0;1809.3;31127.34
77.0;1883.37;33010.92
78.0;1906.43;34917.56
79.0;1968.05;36885.82
80.0;1988.54;38874.56
81.0;2043.51;40918.28
82.0;2066.75;42985.24
83.0;2113.62;45099.07
84.0;2133.24;47232.51
85.0;2172.04;49404.75
86.0;2186.33;51591.29
87.0;2223.19;53814.69
88.0;2234.94;56049.84
89.0;2262.84;58312.88
90.0;2273.02;60586.12
91.0;2297.98;62884.3
92.0;2306.49;65190.99
93.0;2325.72;67516.92
94.0;2332.82;69849.95
95.0;2347.0;72197.16
96.0;2352.79;74550.16
97.0;2364.36;76914.73
98.0;2368.63;79283.56
99.0;2377.98;81661.75
100.0;2380.16;84042.12
101.0;2386.61;86428.93
102.0;2388.67;88817.81
103.0;2392.19;91210.21
104.0;2394.06;93604.48
