GRAND_ID: 6431
DAM_NAME: 136.578125
LONG: 136.578125
LAT: 36.28834
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.04;0.27
3.0;0.06;0.43
4.0;0.09;0.63
5.0;0.11;0.85
6.0;0.15;1.11
7.0;0.16;1.37
8.0;0.2;1.68
9.0;0.22;2.01
10.0;0.26;2.38
11.0;0.27;2.76
12.0;0.31;3.17
13.0;0.34;3.62
14.0;0.36;4.09
15.0;0.38;4.58
16.0;0.41;5.09
17.0;0.43;5.63
18.0;0.47;6.21
19.0;0.5;6.81
20.0;0.56;7.48
21.0;0.62;8.2
22.0;0.7;9.01
23.0;0.73;9.85
24.0;0.79;10.75
25.0;0.81;11.67
26.0;0.87;12.64
27.0;0.89;13.64
28.0;0.94;14.69
29.0;0.96;15.75
