GRAND_ID: 2162
DAM_NAME: -74.435337
LONG: -74.435337
LAT: 43.102602
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.09;0.38
3.0;0.13;0.64
4.0;0.2;0.97
5.0;0.25;1.34
6.0;0.31;1.78
7.0;0.36;2.27
8.0;0.43;2.83
9.0;0.48;3.44
10.0;0.58;4.15
11.0;0.64;4.92
12.0;0.79;5.83
13.0;0.93;6.89
14.0;1.21;8.24
15.0;1.4;9.76
16.0;2.11;12.0
17.0;2.59;14.72
18.0;3.3;18.15
19.0;3.6;21.88
20.0;3.94;25.95
21.0;4.1;30.18
22.0;4.43;34.75
23.0;4.62;39.49
24.0;4.89;44.51
25.0;5.03;49.67
26.0;5.25;55.04
27.0;5.35;60.52
28.0;5.53;66.17
