GRAND_ID: 4313
DAM_NAME: 22.585419
LONG: 22.585419
LAT: -33.512207
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.17
2.0;0.12;0.43
3.0;0.17;0.74
4.0;0.27;1.16
5.0;0.3;1.6
6.0;0.39;2.14
7.0;0.49;2.76
8.0;0.98;3.89
9.0;1.31;5.35
10.0;1.89;7.38
11.0;2.11;9.64
12.0;2.9;12.68
13.0;3.26;16.08
14.0;3.88;20.11
15.0;4.14;24.39
16.0;4.58;29.11
17.0;4.73;33.99
18.0;5.15;39.28
19.0;5.26;44.68
20.0;5.44;50.26
21.0;5.5;55.9
22.0;5.58;61.63
23.0;5.63;67.4
24.0;5.67;73.22
25.0;5.7;79.06
26.0;5.72;84.93
27.0;5.74;90.81
28.0;5.77;96.72
29.0;5.78;102.64
30.0;5.8;108.58
31.0;5.8;114.52
