GRAND_ID: 4500
DAM_NAME: 37.470367
LONG: 37.470367
LAT: -3.825186
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.14
2.0;0.06;0.31
3.0;0.07;0.48
4.0;0.08;0.67
5.0;0.12;0.89
6.0;0.13;1.13
7.0;0.15;1.39
8.0;0.17;1.66
9.0;0.21;1.98
10.0;0.22;2.3
11.0;0.27;2.68
12.0;0.29;3.08
13.0;0.33;3.51
14.0;0.35;3.96
15.0;0.41;4.48
16.0;0.42;5.0
17.0;0.53;5.64
18.0;0.59;6.33
19.0;0.69;7.13
20.0;0.77;8.0
21.0;1.13;9.24
22.0;1.28;10.62
23.0;1.63;12.35
24.0;1.81;14.26
25.0;2.1;16.47
26.0;2.29;18.86
27.0;2.6;21.56
28.0;3.23;24.9
29.0;7.9;32.9
30.0;10.02;43.03
31.0;14.92;58.05
32.0;18.09;76.25
33.0;24.58;100.93
34.0;26.9;127.94
35.0;31.78;159.83
36.0;34.24;194.17
37.0;40.39;234.66
38.0;45.42;280.18
39.0;59.02;339.3
40.0;64.75;404.16
41.0;78.95;483.21
42.0;85.18;568.5
43.0;96.49;665.1
44.0;101.87;767.07
45.0;111.59;878.76
46.0;115.74;994.6
47.0;122.96;1117.67
48.0;125.57;1243.34
49.0;129.07;1372.52
50.0;130.42;1503.04
51.0;132.76;1635.9
52.0;133.49;1769.49
53.0;134.35;1903.94
54.0;134.61;2038.66
55.0;135.25;2174.01
