GRAND_ID: 4446
DAM_NAME: 32.543671
LONG: 32.543671
LAT: 37.360433
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.35;0.61
2.0;0.63;1.49
3.0;1.17;2.92
4.0;1.92;5.09
5.0;2.62;7.97
6.0;3.29;11.51
7.0;3.98;15.75
8.0;4.75;20.76
9.0;5.64;26.66
10.0;6.22;33.14
11.0;6.84;40.24
12.0;7.36;47.85
13.0;7.9;56.01
14.0;8.33;64.59
15.0;8.84;73.69
16.0;9.29;83.23
17.0;9.85;93.34
18.0;10.18;103.77
19.0;10.49;114.52
20.0;10.7;125.48
21.0;10.92;136.66
22.0;11.04;147.95
23.0;11.14;159.35
24.0;11.24;170.85
25.0;11.31;182.42
26.0;11.37;194.04
