GRAND_ID: 2678
DAM_NAME: -4.287292
LONG: -4.287292
LAT: 42.795525
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.14;0.43
2.0;0.61;1.33
3.0;0.73;2.35
4.0;1.01;3.65
5.0;1.13;5.07
6.0;1.43;6.79
7.0;1.53;8.6
8.0;1.81;10.7
9.0;1.91;12.9
10.0;2.32;15.51
11.0;2.53;18.33
12.0;3.25;21.87
13.0;3.56;25.73
14.0;4.52;30.53
15.0;5.04;35.86
16.0;6.15;42.3
17.0;6.62;49.21
18.0;7.85;57.35
19.0;8.25;65.88
20.0;9.2;75.37
21.0;9.52;85.18
22.0;10.4;95.87
23.0;10.68;106.84
24.0;11.62;118.75
25.0;11.93;130.97
26.0;12.56;143.82
27.0;12.76;156.87
28.0;13.15;170.32
29.0;13.25;183.86
30.0;13.48;197.63
31.0;13.55;211.47
32.0;13.68;225.44
33.0;13.71;239.44
