GRAND_ID: 1165
DAM_NAME: -101.047925
LONG: -101.047925
LAT: 33.060408
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.19
2.0;0.11;0.45
3.0;0.14;0.74
4.0;0.27;1.17
5.0;0.36;1.68
6.0;0.58;2.42
7.0;0.65;3.22
8.0;0.87;4.24
9.0;0.95;5.35
10.0;1.21;6.72
11.0;1.36;8.23
12.0;2.11;10.49
13.0;2.49;13.14
14.0;3.6;16.9
15.0;4.03;21.09
16.0;5.07;26.31
17.0;5.4;31.86
18.0;6.25;38.27
19.0;6.57;44.99
20.0;7.36;52.51
21.0;7.6;60.26
22.0;8.21;68.62
23.0;8.37;77.15
24.0;8.82;86.13
25.0;8.97;95.25
26.0;9.27;104.67
27.0;9.36;114.18
