GRAND_ID: 2295
DAM_NAME: -74.995516
LONG: -74.995516
LAT: 6.388144
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.09;0.37
3.0;0.13;0.63
4.0;0.22;0.97
5.0;0.3;1.4
6.0;0.4;1.93
7.0;0.5;2.55
8.0;0.64;3.32
9.0;0.73;4.17
10.0;0.86;5.15
11.0;0.96;6.24
12.0;1.09;7.46
13.0;1.2;8.78
14.0;1.34;10.25
15.0;1.45;11.82
16.0;1.58;13.53
17.0;1.71;15.37
18.0;1.88;17.37
19.0;2.04;19.54
20.0;2.19;21.85
21.0;2.29;24.27
22.0;2.43;26.83
23.0;2.54;29.5
24.0;2.69;32.31
25.0;2.85;35.29
26.0;3.01;38.43
27.0;3.17;41.72
28.0;3.35;45.2
29.0;3.52;48.84
30.0;3.71;52.68
31.0;3.89;56.69
32.0;4.11;60.93
33.0;4.29;65.35
34.0;4.5;69.98
35.0;4.73;74.84
36.0;4.98;79.95
37.0;5.19;85.26
38.0;5.4;90.78
39.0;5.57;96.48
40.0;5.76;102.37
41.0;5.93;108.43
42.0;6.11;114.67
43.0;6.26;121.05
44.0;6.44;127.61
45.0;6.59;134.33
46.0;6.76;141.21
47.0;6.93;148.27
48.0;7.14;155.54
49.0;7.31;162.98
50.0;7.48;170.59
51.0;7.66;178.37
52.0;7.84;186.34
53.0;7.98;194.44
54.0;8.15;202.72
55.0;8.31;211.15
56.0;8.46;219.74
57.0;8.58;228.45
58.0;8.72;237.29
59.0;8.84;246.26
60.0;8.96;255.34
61.0;9.06;264.53
62.0;9.15;273.81
63.0;9.24;283.18
