GRAND_ID: 6927
DAM_NAME: -71.125867
LONG: -71.125867
LAT: -34.764502
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.27
2.0;1.14;1.55
3.0;2.61;4.3
4.0;4.48;8.92
5.0;5.27;14.33
6.0;6.79;21.25
7.0;8.32;29.71
8.0;10.7;40.55
9.0;12.03;52.72
10.0;14.19;67.05
11.0;15.51;82.69
12.0;17.46;100.29
13.0;18.51;118.94
14.0;21.14;140.21
15.0;22.1;162.46
16.0;23.5;186.1
17.0;24.16;210.4
18.0;25.26;235.8
19.0;25.74;261.68
20.0;26.42;288.23
21.0;26.73;315.1
22.0;27.17;342.41
23.0;27.4;369.94
24.0;27.72;397.8
25.0;27.87;425.81
26.0;28.14;454.09
27.0;28.24;482.47
