GRAND_ID: 2467
DAM_NAME: -40.448071
LONG: -40.448071
LAT: -4.211519
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.19
2.0;0.16;0.47
3.0;0.24;0.83
4.0;0.47;1.42
5.0;0.64;2.19
6.0;0.88;3.19
7.0;1.09;4.39
8.0;1.77;6.29
9.0;2.27;8.68
10.0;2.76;11.56
11.0;3.16;14.84
12.0;3.86;18.82
13.0;4.44;23.38
14.0;5.34;28.83
15.0;6.85;35.81
16.0;9.58;45.5
17.0;11.71;57.33
18.0;16.13;73.58
19.0;20.68;94.38
20.0;25.93;120.43
21.0;31.5;152.05
22.0;38.07;190.24
23.0;43.35;233.72
24.0;49.62;283.46
25.0;53.77;337.34
26.0;58.73;396.19
27.0;61.92;458.23
28.0;65.75;524.1
29.0;68.23;592.46
30.0;70.89;663.47
31.0;72.27;735.86
32.0;73.41;809.39
