GRAND_ID: 45
DAM_NAME: -123.701745
LONG: -123.701745
LAT: 48.519134
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.15
2.0;0.09;0.35
3.0;0.14;0.59
4.0;0.18;0.88
5.0;0.22;1.2
6.0;0.26;1.57
7.0;0.32;1.99
8.0;0.36;2.45
9.0;0.42;2.97
10.0;0.49;3.57
11.0;0.57;4.25
12.0;0.7;5.05
13.0;1.03;6.18
14.0;1.2;7.48
15.0;1.47;9.05
16.0;1.73;10.89
17.0;2.1;13.09
18.0;2.41;15.6
19.0;2.72;18.42
20.0;3.0;21.52
21.0;3.27;24.89
22.0;3.65;28.64
23.0;4.15;32.89
24.0;4.45;37.44
25.0;4.98;42.53
26.0;5.28;47.91
27.0;5.61;53.62
28.0;5.84;59.56
29.0;6.1;65.77
30.0;6.26;72.14
31.0;6.49;78.73
32.0;6.62;85.46
33.0;6.76;92.32
34.0;6.88;99.3
35.0;6.99;106.4
36.0;7.05;113.55
37.0;7.1;120.76
38.0;7.12;127.98
