GRAND_ID: 5028
DAM_NAME: 77.157292
LONG: 77.157292
LAT: 10.484286
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.21
2.0;0.09;0.48
3.0;0.11;0.77
4.0;0.15;1.11
5.0;0.18;1.47
6.0;0.23;1.88
7.0;0.25;2.31
8.0;0.29;2.79
9.0;0.31;3.29
10.0;0.37;3.84
11.0;0.43;4.45
12.0;0.58;5.21
13.0;0.64;6.03
14.0;0.76;6.98
15.0;0.82;7.99
16.0;0.95;9.12
17.0;1.01;10.32
18.0;1.17;11.67
19.0;1.25;13.1
20.0;1.45;14.74
21.0;1.55;16.47
22.0;1.83;18.48
23.0;1.99;20.65
24.0;2.3;23.14
25.0;2.45;25.77
26.0;2.77;28.72
27.0;2.88;31.78
28.0;3.12;35.08
29.0;3.21;38.48
30.0;3.36;42.02
31.0;3.42;45.62
32.0;3.54;49.34
33.0;3.6;53.13
