GRAND_ID: 6900
DAM_NAME: -53.042759
LONG: -53.042759
LAT: -27.141518
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.13
2.0;0.1;0.34
3.0;0.18;0.62
4.0;0.24;0.97
5.0;0.27;1.34
6.0;0.38;1.83
7.0;0.4;2.33
8.0;0.43;2.87
9.0;0.48;3.45
10.0;0.53;4.08
11.0;0.54;4.73
12.0;0.62;5.45
13.0;0.7;6.25
14.0;0.84;7.2
15.0;0.88;8.18
16.0;1.18;9.47
17.0;1.34;10.91
18.0;1.59;12.6
19.0;1.83;14.53
20.0;2.08;16.72
21.0;2.28;19.1
22.0;2.88;22.08
23.0;3.13;25.32
24.0;3.84;29.26
25.0;4.27;33.63
26.0;5.23;38.97
27.0;6.37;45.45
28.0;7.56;53.11
29.0;8.39;61.6
30.0;10.38;72.09
31.0;11.49;83.68
32.0;13.3;97.09
33.0;14.26;111.46
34.0;16.2;127.76
35.0;17.18;145.04
36.0;18.81;163.96
37.0;20.0;184.06
38.0;22.14;206.31
39.0;22.77;229.18
40.0;24.84;254.12
41.0;25.71;279.93
42.0;27.95;307.99
43.0;29.0;337.09
44.0;30.84;368.04
45.0;32.07;400.21
46.0;34.38;434.7
47.0;35.58;470.38
48.0;38.2;508.68
49.0;39.18;547.96
50.0;41.96;590.03
51.0;43.26;633.39
52.0;46.03;679.52
53.0;47.06;726.68
54.0;49.62;776.41
55.0;50.94;827.45
56.0;53.46;881.01
57.0;54.59;935.71
58.0;57.57;993.38
59.0;58.53;1052.02
60.0;61.93;1114.06
61.0;63.34;1177.5
62.0;66.06;1243.66
63.0;67.92;1311.69
64.0;71.16;1382.95
65.0;72.59;1455.65
66.0;75.34;1531.09
67.0;76.88;1608.07
68.0;79.49;1687.67
69.0;80.87;1768.64
70.0;83.67;1852.41
71.0;85.15;1937.66
72.0;87.49;2025.26
73.0;89.26;2114.63
74.0;91.52;2206.26
75.0;92.63;2298.99
76.0;95.32;2394.41
77.0;96.69;2491.2
78.0;99.15;2590.46
79.0;100.45;2691.01
80.0;102.99;2794.11
81.0;104.45;2898.67
82.0;107.06;3005.83
83.0;107.95;3113.88
84.0;110.01;3223.99
85.0;110.74;3334.83
86.0;113.03;3447.97
87.0;113.92;3561.99
88.0;116.15;3678.25
89.0;116.95;3795.3
90.0;118.97;3914.37
91.0;120.19;4034.66
92.0;121.94;4156.71
93.0;122.52;4279.34
94.0;124.1;4403.54
95.0;124.81;4528.45
96.0;126.38;4654.94
97.0;126.92;4781.96
98.0;128.29;4910.36
99.0;128.98;5039.45
100.0;130.18;5169.74
101.0;130.71;5300.56
102.0;132.2;5432.86
103.0;133.05;5566.01
104.0;134.28;5700.4
105.0;134.87;5835.37
106.0;135.94;5971.42
107.0;136.57;6108.1
108.0;138.09;6246.29
109.0;138.48;6384.88
110.0;139.4;6524.38
111.0;139.82;6664.3
112.0;140.81;6805.21
113.0;141.27;6946.58
114.0;142.39;7089.08
115.0;142.73;7231.91
116.0;143.69;7375.7
117.0;144.27;7520.07
118.0;145.24;7665.41
119.0;145.59;7811.11
120.0;146.47;7957.69
121.0;146.88;8104.67
122.0;147.69;8252.47
123.0;148.21;8400.78
124.0;148.87;8549.76
125.0;149.19;8699.05
126.0;149.61;8848.77
127.0;149.91;8998.79
128.0;150.55;9149.44
129.0;150.86;9300.4
130.0;151.3;9451.81
131.0;151.46;9603.37
132.0;151.93;9755.4
133.0;151.99;9907.5
134.0;152.54;10060.15
135.0;152.7;10212.95
136.0;153.18;10366.24
137.0;153.35;10519.69
