GRAND_ID: 2343
DAM_NAME: -68.757972
LONG: -68.757972
LAT: -39.2701
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.21
2.0;0.1;0.46
3.0;0.12;0.73
4.0;0.23;1.11
5.0;0.27;1.53
6.0;0.34;2.03
7.0;0.38;2.56
8.0;0.51;3.23
9.0;0.51;3.9
10.0;0.57;4.62
11.0;0.61;5.38
12.0;0.65;6.18
13.0;0.68;7.01
14.0;0.8;7.97
15.0;0.87;8.99
16.0;0.98;10.12
17.0;1.07;11.34
18.0;1.88;13.37
19.0;2.43;15.96
20.0;4.84;20.95
21.0;6.39;27.49
22.0;13.04;40.69
23.0;20.18;61.02
24.0;35.04;96.21
25.0;41.11;137.47
26.0;52.35;189.98
27.0;58.05;248.18
28.0;71.94;320.27
29.0;79.37;399.8
30.0;93.17;493.12
31.0;99.54;592.81
32.0;114.18;707.14
33.0;120.72;828.02
34.0;137.52;965.69
35.0;143.85;1109.7
36.0;158.43;1268.28
37.0;165.24;1433.67
38.0;181.28;1615.1
39.0;188.36;1803.62
40.0;202.78;2006.55
41.0;211.36;2218.06
42.0;226.54;2444.75
43.0;233.68;2678.58
44.0;245.63;2924.37
45.0;253.01;3177.52
46.0;268.63;3446.3
47.0;276.56;3723.02
48.0;303.66;4026.83
49.0;313.22;4340.2
50.0;334.02;4674.37
51.0;342.02;5016.54
52.0;359.37;5376.06
53.0;366.81;5743.02
54.0;389.89;6133.06
55.0;403.76;6536.97
56.0;433.1;6970.22
57.0;452.34;7422.72
58.0;492.3;7915.17
59.0;511.43;8426.75
60.0;561.37;8988.27
61.0;589.26;9577.68
62.0;654.17;10231.99
63.0;686.84;10918.99
64.0;728.06;11647.2
65.0;743.39;12390.75
66.0;777.43;13168.33
67.0;787.72;13956.2
68.0;804.36;14760.71
69.0;810.53;15571.4
70.0;821.67;16393.22
71.0;825.91;17219.28
72.0;835.02;18054.45
73.0;838.68;18893.29
74.0;844.29;19737.73
75.0;847.51;20585.4
76.0;852.54;21438.09
77.0;854.4;22292.64
78.0;857.63;23150.42
79.0;858.95;24009.53
80.0;861.71;24871.39
81.0;862.94;25734.48
82.0;864.7;26599.34
83.0;865.75;27465.24
84.0;867.4;28332.79
85.0;868.18;29201.12
86.0;869.97;30071.24
87.0;870.4;30941.79
88.0;871.68;31813.62
89.0;872.22;32685.99
90.0;873.53;33559.68
