GRAND_ID: 2329
DAM_NAME: -68.723573
LONG: -68.723573
LAT: -33.299523
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.05;0.22
2.0;0.15;0.54
3.0;0.19;0.9
4.0;0.28;1.35
5.0;0.32;1.84
6.0;0.47;2.48
7.0;0.54;3.19
8.0;0.71;4.07
9.0;0.78;5.02
10.0;0.96;6.16
11.0;1.03;7.36
12.0;1.23;8.76
13.0;1.3;10.23
14.0;1.53;11.93
15.0;1.62;13.72
16.0;1.93;15.82
17.0;2.05;18.05
18.0;2.55;20.77
19.0;2.8;23.74
20.0;3.36;27.27
21.0;3.56;31.0
22.0;4.13;35.3
23.0;4.32;39.79
24.0;4.91;44.88
25.0;5.17;50.22
26.0;6.16;56.55
27.0;6.7;63.42
28.0;10.08;73.67
29.0;11.63;85.47
30.0;15.07;100.71
31.0;16.62;117.5
32.0;19.79;137.47
33.0;20.51;158.15
34.0;21.89;180.22
35.0;22.23;202.61
36.0;22.85;225.63
37.0;22.97;248.77
