GRAND_ID: 4199
DAM_NAME: 29.947326
LONG: 29.947326
LAT: -27.956296
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.37;0.67
2.0;0.75;1.72
3.0;1.35;3.37
4.0;1.86;5.53
5.0;2.3;8.12
6.0;2.82;11.23
7.0;3.2;14.73
8.0;3.66;18.69
9.0;4.12;23.1
10.0;5.06;28.46
11.0;6.42;35.18
12.0;8.89;44.37
13.0;10.94;55.6
14.0;13.35;69.25
15.0;16.33;85.87
16.0;20.65;106.82
17.0;24.1;131.21
18.0;27.43;158.94
19.0;30.38;189.61
20.0;33.0;222.91
21.0;34.49;257.7
22.0;35.41;293.41
