GRAND_ID: 6938
DAM_NAME: -78.623748
LONG: -78.623748
LAT: -2.598636
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.02;0.26
3.0;0.02;0.4
4.0;0.06;0.57
5.0;0.06;0.74
6.0;0.13;0.99
7.0;0.13;1.24
8.0;0.21;1.57
9.0;0.21;1.9
10.0;0.27;2.28
11.0;0.27;2.66
12.0;0.31;3.08
13.0;0.31;3.51
14.0;0.37;3.99
15.0;0.37;4.48
16.0;0.41;5.01
17.0;0.41;5.54
18.0;0.49;6.15
19.0;0.49;6.75
20.0;0.54;7.41
21.0;0.54;8.06
22.0;0.59;8.77
23.0;0.59;9.48
24.0;0.67;10.26
25.0;0.67;11.05
26.0;0.82;11.99
27.0;0.82;12.92
28.0;0.92;13.96
29.0;0.92;15.0
30.0;1.06;16.17
31.0;1.06;17.35
32.0;1.18;18.64
33.0;1.18;19.93
34.0;1.38;21.43
35.0;1.38;22.93
36.0;1.46;24.5
37.0;1.46;26.07
38.0;1.66;27.85
39.0;1.66;29.63
40.0;1.74;31.48
41.0;1.74;33.33
42.0;1.95;35.39
43.0;1.95;37.46
44.0;2.02;39.6
45.0;2.02;41.74
46.0;2.33;44.18
47.0;2.33;46.62
48.0;2.49;49.23
49.0;2.49;51.84
50.0;2.93;54.89
51.0;2.93;57.93
52.0;3.07;61.11
53.0;3.07;64.29
54.0;3.36;67.76
55.0;3.36;71.24
56.0;3.53;74.89
57.0;3.53;78.53
58.0;3.8;82.45
59.0;3.8;86.36
60.0;3.99;90.47
61.0;3.99;94.57
62.0;4.23;98.92
63.0;4.23;103.27
64.0;4.47;107.86
65.0;4.47;112.44
66.0;4.8;117.36
67.0;4.8;122.27
68.0;5.04;127.43
69.0;5.04;132.59
70.0;5.33;138.03
71.0;5.33;143.48
72.0;5.58;149.18
73.0;5.58;154.88
74.0;5.88;160.87
75.0;5.88;166.87
76.0;6.11;173.09
77.0;6.11;179.32
78.0;6.52;185.95
79.0;6.52;192.59
80.0;6.75;199.46
81.0;6.75;206.33
82.0;7.12;213.57
83.0;7.12;220.81
84.0;7.38;228.3
85.0;7.38;235.8
86.0;7.88;243.79
87.0;7.88;251.78
88.0;8.03;259.93
89.0;8.03;268.08
90.0;8.43;276.62
91.0;8.43;285.17
92.0;8.65;293.94
93.0;8.65;302.7
94.0;9.07;311.89
95.0;9.07;321.08
96.0;9.23;330.42
97.0;9.23;339.77
98.0;9.57;349.46
99.0;9.57;359.15
100.0;9.72;368.99
101.0;9.72;378.82
102.0;10.04;388.98
103.0;10.04;399.14
104.0;10.17;409.43
105.0;10.17;419.71
106.0;10.45;430.28
107.0;10.45;440.84
108.0;10.51;451.47
109.0;10.51;462.09
110.0;10.69;472.9
111.0;10.69;483.71
112.0;10.76;494.59
113.0;10.76;505.47
114.0;10.89;516.47
115.0;10.89;527.48
116.0;10.97;538.56
117.0;10.97;549.65
118.0;11.04;560.81
119.0;11.04;571.96
