GRAND_ID: 711
DAM_NAME: -104.043855
LONG: -104.043855
LAT: 53.318158
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.21;0.41
2.0;0.58;1.18
3.0;0.64;2.02
4.0;0.85;3.07
5.0;1.03;4.3
6.0;1.21;5.71
7.0;1.27;7.17
8.0;1.5;8.86
9.0;1.62;10.68
10.0;1.75;12.62
11.0;1.97;14.79
12.0;2.2;17.19
13.0;2.31;19.7
14.0;2.59;22.49
15.0;2.71;25.39
16.0;2.93;28.52
17.0;3.03;31.75
18.0;3.28;35.23
19.0;3.36;38.79
20.0;3.66;42.65
21.0;3.76;46.61
22.0;4.04;50.85
23.0;4.3;55.35
24.0;4.5;60.04
25.0;4.68;64.92
26.0;5.33;70.45
27.0;5.92;76.57
28.0;7.43;84.2
29.0;8.74;93.14
30.0;10.69;104.03
31.0;11.59;115.82
32.0;14.9;130.92
33.0;17.04;148.15
34.0;22.5;170.85
35.0;25.91;196.96
36.0;31.75;228.91
37.0;34.57;263.68
38.0;39.14;303.01
39.0;41.32;344.53
40.0;44.32;389.05
41.0;46.11;435.36
42.0;48.94;484.49
43.0;50.23;534.92
44.0;52.2;587.31
45.0;53.26;640.77
46.0;54.86;695.83
47.0;55.84;751.86
48.0;56.89;808.95
49.0;57.58;866.73
50.0;58.7;925.63
51.0;59.31;985.13
52.0;60.4;1045.73
53.0;60.83;1106.76
54.0;61.67;1168.62
55.0;61.92;1230.74
56.0;62.75;1293.68
57.0;63.05;1356.93
58.0;63.51;1420.64
59.0;63.75;1484.59
60.0;63.96;1548.75
61.0;64.04;1612.99
