GRAND_ID: 4589
DAM_NAME: 30.385415
LONG: 30.385415
LAT: -25.356251
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.21
2.0;0.2;0.55
3.0;0.36;1.03
4.0;0.58;1.75
5.0;0.7;2.58
6.0;0.83;3.54
7.0;0.95;4.63
8.0;1.12;5.88
9.0;1.38;7.39
10.0;1.84;9.36
11.0;2.16;11.65
12.0;2.66;14.44
13.0;3.23;17.8
14.0;3.79;21.72
15.0;4.27;26.11
16.0;4.77;31.01
17.0;5.28;36.42
18.0;5.91;42.46
19.0;6.64;49.23
20.0;7.44;56.81
21.0;8.18;65.12
22.0;9.11;74.36
23.0;9.8;84.29
24.0;10.64;95.06
25.0;11.32;106.51
26.0;11.98;118.63
27.0;12.49;131.25
