GRAND_ID: 2565
DAM_NAME: -5.00337
LONG: -5.00337
LAT: 57.143048
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.2;0.31
2.0;0.3;0.72
3.0;0.54;1.37
4.0;0.7;2.19
5.0;0.88;3.17
6.0;1.0;4.29
7.0;1.33;5.73
8.0;1.56;7.4
9.0;2.17;9.68
10.0;2.49;12.28
11.0;2.91;15.3
12.0;3.2;18.61
13.0;3.48;22.21
14.0;3.83;26.15
15.0;4.21;30.48
16.0;4.63;35.22
17.0;5.17;40.5
18.0;5.67;46.28
19.0;6.43;52.82
20.0;6.99;59.92
21.0;7.77;67.8
22.0;8.2;76.11
23.0;8.74;84.96
24.0;9.07;94.14
25.0;9.39;103.64
26.0;9.73;113.48
27.0;10.0;123.6
28.0;10.25;133.96
29.0;10.56;144.63
30.0;10.75;155.5
31.0;10.93;166.54
32.0;11.06;177.71
33.0;11.21;189.04
34.0;11.29;200.44
