GRAND_ID: 1627
DAM_NAME: -81.555878
LONG: -81.555878
LAT: 40.106278
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.31;0.58
2.0;0.61;1.46
3.0;1.03;2.76
4.0;1.41;4.44
5.0;2.38;7.09
6.0;3.55;10.9
7.0;5.03;16.2
8.0;6.4;22.87
9.0;8.09;31.23
10.0;8.92;40.42
11.0;9.97;50.65
12.0;10.59;61.52
13.0;11.37;73.15
14.0;11.89;85.31
15.0;12.46;98.04
16.0;12.9;111.21
17.0;13.43;124.91
18.0;13.78;138.95
19.0;14.19;153.41
20.0;14.48;168.16
21.0;14.79;183.22
22.0;14.97;198.46
23.0;15.23;213.96
