GRAND_ID: 3483
DAM_NAME: 13.027083
LONG: 13.027083
LAT: 42.277661
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.13
2.0;0.06;0.29
3.0;0.09;0.48
4.0;0.12;0.7
5.0;0.15;0.95
6.0;0.18;1.23
7.0;0.21;1.54
8.0;0.23;1.88
9.0;0.27;2.25
10.0;0.29;2.65
11.0;0.34;3.09
12.0;0.37;3.56
13.0;0.42;4.09
14.0;0.45;4.64
15.0;0.49;5.23
16.0;0.53;5.86
17.0;0.63;6.59
18.0;0.74;7.43
19.0;0.91;8.44
20.0;1.06;9.6
21.0;1.29;10.99
22.0;1.39;12.48
23.0;1.55;14.13
24.0;1.69;15.92
25.0;1.85;17.88
26.0;2.02;20.0
27.0;2.19;22.29
28.0;2.23;24.62
29.0;2.4;27.13
30.0;2.51;29.74
31.0;2.64;32.48
32.0;2.75;35.33
33.0;2.87;38.3
34.0;2.97;41.38
35.0;3.11;44.59
36.0;3.21;47.9
37.0;3.32;51.32
38.0;3.4;54.82
39.0;3.55;58.47
40.0;3.68;62.25
41.0;3.82;66.17
42.0;3.9;70.18
43.0;4.07;74.34
44.0;4.15;78.59
45.0;4.3;82.99
46.0;4.4;87.5
47.0;4.58;92.18
48.0;4.78;97.05
49.0;4.98;102.14
50.0;5.09;107.33
51.0;5.29;112.72
52.0;5.35;118.17
53.0;5.6;123.87
54.0;5.73;129.7
55.0;6.0;135.79
56.0;6.11;142.01
57.0;6.31;148.41
58.0;6.47;154.98
59.0;6.63;161.71
60.0;6.78;168.59
61.0;6.92;175.62
62.0;7.02;182.74
63.0;7.21;190.05
64.0;7.31;197.46
65.0;7.42;204.98
66.0;7.49;212.58
67.0;7.62;220.29
68.0;7.72;228.11
