GRAND_ID: 2310
DAM_NAME: -65.331847
LONG: -65.331847
LAT: -25.267318
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.12;0.3
2.0;0.19;0.67
3.0;0.34;1.18
4.0;0.41;1.77
5.0;0.57;2.52
6.0;0.85;3.55
7.0;1.13;4.86
8.0;1.31;6.35
9.0;1.66;8.18
10.0;1.8;10.16
11.0;2.01;12.36
12.0;2.17;14.7
13.0;2.42;17.3
14.0;2.55;20.03
15.0;2.8;23.0
16.0;2.91;26.08
17.0;3.18;29.44
18.0;3.27;32.88
19.0;3.48;36.54
20.0;3.66;40.38
21.0;3.84;44.4
22.0;3.97;48.54
23.0;4.22;52.94
24.0;4.36;57.48
25.0;4.57;62.23
26.0;4.74;67.15
27.0;5.05;72.38
28.0;5.18;77.73
29.0;5.61;83.52
30.0;5.98;89.68
31.0;6.73;96.59
32.0;6.94;103.71
33.0;7.34;111.22
34.0;7.62;119.02
35.0;7.95;127.14
36.0;8.15;135.47
37.0;8.59;144.23
38.0;8.8;153.21
39.0;9.15;162.54
40.0;9.53;172.25
41.0;10.03;182.46
42.0;10.23;192.87
43.0;10.85;203.9
44.0;11.07;215.15
45.0;11.68;227.01
46.0;12.29;239.47
47.0;13.27;252.92
48.0;14.47;267.56
49.0;15.71;283.45
50.0;16.42;300.04
51.0;17.83;318.04
52.0;18.34;336.56
53.0;19.35;356.09
54.0;20.18;376.45
55.0;21.36;397.98
56.0;22.01;420.17
57.0;24.1;444.44
58.0;24.96;469.58
59.0;26.34;496.1
60.0;27.66;523.93
61.0;29.19;553.3
62.0;30.45;583.92
63.0;32.06;616.16
64.0;33.01;649.35
65.0;35.18;684.7
66.0;36.04;720.92
67.0;37.91;759.01
68.0;40.4;799.59
69.0;43.36;843.12
70.0;45.59;888.89
71.0;52.26;941.33
72.0;54.58;996.08
73.0;58.79;1055.04
74.0;62.11;1117.33
75.0;66.3;1183.81
76.0;69.42;1253.41
77.0;73.25;1326.84
78.0;75.69;1402.7
79.0;79.89;1482.77
80.0;81.12;1564.07
81.0;83.55;1647.79
82.0;85.17;1733.14
83.0;86.76;1820.07
84.0;87.63;1907.88
85.0;89.26;1997.31
86.0;89.97;2087.46
87.0;91.0;2178.64
88.0;91.73;2270.55
89.0;92.62;2363.35
90.0;92.97;2456.5
91.0;93.89;2550.56
92.0;94.36;2645.1
93.0;95.12;2740.4
94.0;95.35;2835.93
95.0;96.0;2932.11
96.0;96.3;3028.59
97.0;96.68;3125.45
98.0;96.97;3222.59
99.0;97.37;3320.13
100.0;97.59;3417.89
101.0;97.92;3515.99
102.0;98.1;3614.27
103.0;98.42;3712.87
104.0;98.54;3811.58
105.0;98.82;3910.58
106.0;98.98;4009.73
107.0;99.18;4109.09
108.0;99.32;4208.59
109.0;99.57;4308.33
110.0;99.68;4408.19
111.0;99.88;4508.24
112.0;99.98;4608.4
113.0;100.13;4708.71
