GRAND_ID: 5015
DAM_NAME: 77.110417
LONG: 77.110417
LAT: 11.46875
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.12;0.3
2.0;0.32;0.8
3.0;0.57;1.56
4.0;0.92;2.66
5.0;1.25;4.09
6.0;1.61;5.89
7.0;1.88;7.95
8.0;2.44;10.57
9.0;2.79;13.55
10.0;3.39;17.12
11.0;3.86;21.16
12.0;4.53;25.88
13.0;5.01;31.07
14.0;5.57;36.83
15.0;5.95;42.96
16.0;6.64;49.79
17.0;7.34;57.31
18.0;8.88;66.37
19.0;10.09;76.64
20.0;11.83;88.65
21.0;13.28;102.11
22.0;15.39;117.69
23.0;16.79;134.67
24.0;18.4;153.25
25.0;19.27;172.7
26.0;20.69;193.58
27.0;21.55;215.31
28.0;22.78;238.27
29.0;23.52;261.97
30.0;24.65;286.81
31.0;25.48;312.47
32.0;26.65;339.3
33.0;27.48;366.97
34.0;29.15;396.3
35.0;30.04;426.52
36.0;31.39;458.09
37.0;32.34;490.61
38.0;33.61;524.39
39.0;34.35;558.93
40.0;35.44;594.56
41.0;36.2;630.94
42.0;37.07;668.19
43.0;37.6;705.98
44.0;38.35;744.51
45.0;38.85;783.54
46.0;39.48;823.2
47.0;39.8;863.18
48.0;40.39;903.76
49.0;40.69;944.63
50.0;41.15;985.97
51.0;41.38;1027.53
52.0;41.73;1069.44
53.0;41.9;1111.53
54.0;42.21;1153.92
55.0;42.34;1196.44
56.0;42.58;1239.21
57.0;42.68;1282.08
