GRAND_ID: 5789
DAM_NAME: 110.196321
LONG: 110.196321
LAT: 19.008174
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.15;0.34
2.0;0.34;0.87
3.0;0.51;1.56
4.0;0.77;2.52
5.0;1.07;3.78
6.0;1.41;5.38
7.0;1.79;7.36
8.0;2.26;9.8
9.0;2.64;12.63
10.0;3.05;15.87
11.0;3.37;19.43
12.0;3.73;23.35
13.0;4.06;27.59
14.0;4.36;32.14
15.0;4.68;37.01
16.0;4.97;42.17
17.0;5.21;47.56
18.0;5.52;53.28
19.0;5.77;59.24
20.0;6.03;65.46
21.0;6.23;71.88
22.0;6.52;78.59
23.0;6.72;85.5
24.0;6.99;92.68
25.0;7.18;100.05
26.0;7.4;107.64
27.0;7.58;115.41
28.0;7.79;123.39
29.0;7.99;131.56
30.0;8.18;139.93
31.0;8.36;148.48
32.0;8.53;157.2
33.0;8.74;166.13
34.0;8.97;175.29
35.0;9.17;184.65
36.0;9.39;194.23
37.0;9.55;203.97
38.0;9.77;213.93
39.0;9.95;224.06
40.0;10.16;234.41
41.0;10.42;245.02
42.0;11.03;256.23
43.0;11.49;267.91
44.0;12.22;280.32
45.0;12.75;293.26
46.0;13.67;307.12
47.0;14.83;322.14
48.0;16.9;339.23
49.0;18.37;357.79
50.0;20.32;378.3
51.0;21.61;400.1
52.0;23.31;423.59
53.0;24.67;448.45
54.0;26.5;475.14
55.0;27.82;503.14
56.0;30.03;533.36
57.0;31.62;565.17
58.0;33.48;598.85
