GRAND_ID: 6632
DAM_NAME: 148.631677
LONG: 148.631677
LAT: -36.43368
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.25;0.38
2.0;0.37;0.89
3.0;0.67;1.69
4.0;0.86;2.69
5.0;1.28;4.11
6.0;1.48;5.73
7.0;1.9;7.76
8.0;2.22;10.11
9.0;3.85;14.1
10.0;4.68;18.92
11.0;6.67;25.72
12.0;7.3;33.16
13.0;8.41;41.71
14.0;8.94;50.78
15.0;10.23;61.15
16.0;10.79;72.08
17.0;11.83;84.04
18.0;12.36;96.53
19.0;13.35;110.02
20.0;13.86;124.02
21.0;15.02;139.17
22.0;15.53;154.84
23.0;16.69;171.66
24.0;17.19;188.99
25.0;18.44;207.57
26.0;19.04;226.74
27.0;20.57;247.45
28.0;21.19;268.77
29.0;22.44;291.35
30.0;23.14;314.62
31.0;24.33;339.09
32.0;24.85;364.07
33.0;25.9;390.1
34.0;26.37;416.61
35.0;27.48;444.22
36.0;27.88;472.24
37.0;28.75;501.13
38.0;29.12;530.38
39.0;29.76;560.28
40.0;29.99;590.4
41.0;30.35;620.88
42.0;30.53;651.55
43.0;30.8;682.48
44.0;30.91;713.52
