GRAND_ID: 2517
DAM_NAME: -37.814578
LONG: -37.814578
LAT: -9.614352
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.08;0.19
2.0;0.24;0.53
3.0;0.3;0.95
4.0;0.45;1.5
5.0;0.49;2.11
6.0;0.57;2.78
7.0;0.65;3.55
8.0;0.76;4.42
9.0;0.83;5.35
10.0;0.97;6.43
11.0;1.05;7.59
12.0;1.11;8.8
13.0;1.18;10.09
14.0;1.32;11.52
15.0;1.42;13.05
16.0;1.51;14.67
17.0;1.57;16.35
18.0;1.78;18.23
19.0;1.87;20.21
20.0;1.97;22.29
21.0;2.1;24.5
22.0;2.25;26.86
23.0;2.34;29.31
24.0;2.51;31.92
25.0;2.66;34.69
26.0;2.91;37.71
27.0;3.01;40.83
28.0;3.21;44.14
29.0;3.31;47.56
30.0;3.46;51.13
31.0;3.59;54.83
32.0;3.76;58.71
33.0;3.88;62.69
34.0;3.98;66.79
35.0;4.11;71.0
36.0;4.25;75.36
37.0;4.35;79.82
38.0;4.5;84.43
39.0;4.56;89.1
40.0;4.68;93.9
41.0;4.78;98.79
42.0;4.84;103.74
43.0;4.89;108.74
44.0;5.0;113.85
45.0;5.05;119.02
46.0;5.17;124.3
47.0;5.28;129.69
48.0;5.44;135.24
49.0;5.5;140.84
50.0;5.55;146.5
51.0;5.66;152.27
52.0;5.75;158.13
53.0;5.81;164.05
54.0;5.92;170.08
55.0;6.05;176.23
56.0;6.46;182.8
57.0;6.82;189.73
58.0;7.34;197.17
59.0;7.55;204.83
60.0;7.96;212.91
61.0;8.25;221.26
62.0;8.6;229.98
63.0;8.92;239.01
64.0;9.33;248.44
65.0;9.58;258.13
66.0;10.02;268.25
67.0;10.24;278.6
68.0;10.64;289.35
69.0;10.94;300.4
70.0;11.33;311.84
71.0;11.5;323.46
72.0;11.96;335.53
73.0;12.26;347.89
74.0;12.57;360.57
75.0;12.81;373.48
76.0;13.14;386.73
77.0;13.49;400.33
78.0;13.76;414.2
79.0;14.06;428.36
80.0;14.46;442.93
81.0;14.8;457.84
82.0;15.2;473.15
83.0;15.51;488.77
84.0;15.88;504.76
85.0;16.31;521.18
86.0;16.93;538.22
87.0;17.34;555.67
88.0;17.81;573.59
89.0;18.11;591.8
90.0;18.59;610.5
91.0;19.01;629.62
92.0;19.68;649.41
93.0;20.02;669.54
94.0;20.67;690.32
95.0;21.18;711.62
96.0;21.81;733.54
97.0;22.54;756.18
98.0;23.47;779.76
99.0;24.04;803.91
100.0;25.1;829.11
101.0;25.98;855.2
102.0;27.3;882.6
103.0;28.14;910.85
104.0;29.48;940.44
105.0;30.34;970.89
106.0;31.35;1002.35
107.0;32.17;1034.63
108.0;33.61;1068.35
109.0;34.58;1103.04
110.0;35.87;1139.02
111.0;36.96;1176.09
112.0;38.31;1214.51
113.0;39.54;1254.15
114.0;41.25;1295.51
115.0;42.33;1337.95
116.0;43.97;1382.03
117.0;45.52;1427.66
118.0;47.57;1475.34
119.0;48.51;1523.96
120.0;50.75;1574.82
121.0;51.93;1626.86
122.0;53.74;1680.7
123.0;54.93;1735.74
124.0;56.64;1792.49
125.0;57.83;1850.43
126.0;59.15;1909.69
127.0;60.03;1969.83
128.0;61.29;2031.23
129.0;62.29;2093.63
130.0;63.74;2157.48
131.0;64.62;2222.21
132.0;65.99;2288.31
133.0;67.15;2355.57
134.0;68.35;2424.03
135.0;69.23;2493.37
136.0;70.89;2564.37
137.0;72.2;2636.68
138.0;74.41;2711.2
139.0;76.05;2787.36
140.0;78.62;2866.08
141.0;80.23;2946.43
142.0;82.62;3029.15
143.0;84.01;3113.27
144.0;86.15;3199.53
145.0;87.77;3287.41
146.0;89.94;3377.46
147.0;91.11;3468.68
148.0;92.86;3561.65
149.0;93.86;3655.62
150.0;95.44;3751.16
151.0;96.17;3847.44
152.0;97.67;3945.22
153.0;98.91;4044.24
154.0;100.86;4145.21
155.0;102.72;4248.04
156.0;104.88;4353.02
157.0;106.22;4459.36
158.0;107.94;4567.4
159.0;109.31;4676.82
160.0;110.72;4787.65
