GRAND_ID: 6799
DAM_NAME: 170.19901
LONG: 170.19901
LAT: -44.564583
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.21
2.0;0.27;0.58
3.0;0.43;1.12
4.0;0.79;2.02
5.0;1.07;3.2
6.0;1.77;5.08
7.0;2.04;7.23
8.0;2.48;9.82
9.0;2.76;12.69
10.0;3.1;15.9
11.0;3.48;19.49
12.0;3.89;23.48
13.0;4.08;27.67
14.0;4.5;32.28
15.0;4.78;37.17
16.0;5.37;42.65
17.0;5.71;48.48
18.0;6.15;54.73
19.0;6.42;61.26
20.0;7.01;68.38
21.0;7.23;75.72
22.0;7.8;83.63
23.0;8.34;92.07
24.0;8.85;101.03
25.0;9.26;110.4
26.0;9.86;120.37
27.0;10.1;130.58
28.0;10.68;141.37
29.0;11.18;152.66
30.0;11.76;164.53
31.0;12.12;176.76
32.0;12.63;189.5
33.0;12.96;202.56
34.0;13.6;216.27
35.0;13.82;230.2
36.0;14.43;244.74
37.0;14.86;259.71
38.0;15.45;275.27
39.0;16.13;291.51
40.0;17.19;308.81
41.0;17.67;326.59
42.0;18.88;345.58
43.0;19.44;365.12
44.0;20.79;386.03
45.0;22.36;408.49
46.0;23.84;432.44
47.0;24.68;457.23
48.0;26.36;483.69
49.0;27.12;510.92
50.0;28.65;539.68
51.0;29.88;569.67
52.0;31.15;600.93
53.0;32.17;633.2
54.0;34.93;668.25
55.0;36.13;704.48
56.0;39.55;744.14
57.0;40.86;785.11
58.0;43.77;829.0
59.0;45.46;874.57
60.0;48.24;922.92
61.0;50.43;973.46
62.0;53.38;1026.96
63.0;54.72;1081.78
64.0;57.19;1139.08
65.0;58.93;1198.12
66.0;61.48;1259.71
67.0;63.19;1323.01
68.0;65.75;1388.87
69.0;67.04;1456.02
70.0;69.71;1525.85
71.0;70.68;1596.64
72.0;72.52;1669.26
73.0;73.87;1743.24
74.0;75.51;1818.86
75.0;76.72;1895.68
76.0;78.07;1973.86
77.0;78.85;2052.82
78.0;80.21;2133.14
79.0;80.96;2214.21
80.0;81.9;2296.22
81.0;82.51;2378.84
82.0;83.06;2462.01
83.0;83.39;2545.51
84.0;83.96;2629.58
85.0;84.25;2713.94
86.0;84.64;2798.69
87.0;84.85;2883.65
88.0;85.25;2969.01
89.0;85.47;3054.59
90.0;85.79;3140.49
91.0;85.93;3226.53
92.0;86.24;3312.87
93.0;86.36;3399.34
94.0;86.56;3486.01
95.0;86.7;3572.82
96.0;86.92;3659.85
