GRAND_ID: 2280
DAM_NAME: -68.990889
LONG: -68.990889
LAT: 9.656663
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.13;0.27
2.0;0.26;0.67
3.0;0.41;1.21
4.0;0.61;1.96
5.0;0.82;2.91
6.0;1.04;4.09
7.0;1.25;5.48
8.0;1.48;7.1
9.0;1.74;8.98
10.0;2.14;11.25
11.0;2.6;13.99
12.0;3.03;17.16
13.0;3.36;20.65
14.0;3.78;24.57
15.0;4.15;28.86
16.0;4.73;33.72
17.0;5.22;39.08
18.0;5.9;45.12
19.0;6.48;51.73
20.0;7.4;59.27
21.0;8.3;67.71
22.0;10.27;78.12
23.0;11.48;89.73
24.0;13.57;103.44
25.0;15.11;118.69
26.0;18.07;136.91
27.0;20.67;157.71
28.0;23.05;180.9
29.0;24.62;205.66
30.0;26.62;232.41
31.0;27.82;260.37
32.0;29.25;289.76
33.0;30.11;320.0
34.0;31.09;351.23
35.0;31.69;383.05
36.0;32.32;415.5
37.0;32.7;448.35
38.0;33.1;481.59
39.0;33.37;515.09
