GRAND_ID: 2888
DAM_NAME: -5.485757
LONG: -5.485757
LAT: 37.752289
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.2
2.0;0.11;0.45
3.0;0.22;0.8
4.0;0.38;1.32
5.0;0.6;2.05
6.0;0.83;3.03
7.0;1.11;4.27
8.0;1.35;5.76
9.0;1.66;7.56
10.0;1.87;9.57
11.0;2.13;11.84
12.0;2.34;14.31
13.0;2.6;17.05
14.0;2.81;19.99
15.0;3.11;23.24
16.0;3.3;26.68
17.0;3.58;30.39
18.0;3.75;34.28
19.0;3.98;38.4
20.0;4.14;42.68
21.0;4.36;47.18
22.0;4.52;51.84
23.0;4.73;56.71
24.0;4.85;61.69
25.0;4.99;66.82
26.0;5.05;72.01
27.0;5.13;77.27
28.0;5.16;82.57
29.0;5.21;87.92
30.0;5.24;93.29
31.0;5.27;98.7
