GRAND_ID: 7237
DAM_NAME: 102.837991
LONG: 102.837991
LAT: 29.211191
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.12
2.0;0.0;0.24
3.0;0.03;0.39
4.0;0.03;0.55
5.0;0.05;0.72
6.0;0.06;0.91
7.0;0.08;1.11
8.0;0.08;1.31
9.0;0.09;1.52
10.0;0.11;1.75
11.0;0.13;2.0
12.0;0.17;2.29
13.0;0.18;2.6
14.0;0.19;2.91
15.0;0.19;3.23
16.0;0.21;3.56
17.0;0.21;3.89
18.0;0.21;4.23
19.0;0.38;4.73
20.0;0.38;5.24
21.0;0.48;5.84
22.0;0.48;6.43
23.0;0.53;7.09
24.0;0.67;7.88
25.0;0.67;8.67
26.0;0.72;9.5
27.0;0.84;10.47
28.0;0.97;11.56
29.0;0.97;12.66
30.0;1.01;13.79
31.0;1.14;15.06
32.0;1.22;16.39
33.0;1.44;17.96
34.0;1.44;19.52
35.0;2.14;21.79
36.0;2.14;24.05
37.0;2.14;26.31
38.0;2.81;29.24
39.0;3.32;32.69
40.0;4.11;36.91
41.0;4.25;41.28
42.0;4.98;46.38
43.0;5.47;51.97
44.0;5.47;57.56
45.0;6.47;64.15
46.0;6.66;70.93
47.0;7.52;78.58
48.0;8.19;86.89
49.0;9.49;96.5
50.0;9.49;106.11
51.0;9.49;115.72
52.0;11.1;126.94
53.0;11.1;138.16
54.0;12.27;150.55
55.0;13.24;163.91
56.0;14.46;178.49
57.0;14.73;193.34
58.0;14.73;208.19
59.0;16.01;224.32
60.0;17.55;241.99
61.0;18.81;260.93
62.0;19.26;280.31
63.0;20.71;301.15
64.0;21.79;323.06
65.0;21.79;344.97
66.0;23.75;368.84
67.0;24.36;393.32
68.0;26.62;420.06
69.0;26.62;446.8
70.0;28.75;475.68
71.0;29.68;505.47
72.0;29.68;535.27
73.0;31.0;566.4
74.0;31.3;597.82
75.0;32.44;630.38
76.0;33.41;663.9
77.0;34.63;698.66
78.0;34.91;733.69
79.0;34.91;768.72
80.0;36.1;804.95
81.0;37.21;842.28
82.0;38.53;880.93
83.0;38.86;919.91
84.0;40.37;960.41
85.0;40.37;1000.9
86.0;40.37;1041.4
87.0;42.04;1083.56
88.0;42.81;1126.49
89.0;43.73;1170.34
90.0;43.94;1214.4
91.0;44.98;1259.5
92.0;45.8;1305.43
93.0;45.8;1351.35
94.0;46.57;1398.04
95.0;46.75;1444.91
96.0;47.58;1492.61
97.0;48.76;1541.5
98.0;49.68;1591.3
99.0;49.92;1641.34
100.0;49.92;1691.38
101.0;51.93;1743.44
102.0;51.93;1795.49
103.0;53.12;1848.74
104.0;53.12;1901.98
105.0;54.35;1956.45
106.0;54.58;2011.15
107.0;54.58;2065.85
108.0;55.67;2121.64
109.0;56.23;2177.99
110.0;57.07;2235.18
111.0;57.25;2292.55
112.0;58.27;2350.94
113.0;58.77;2409.83
114.0;58.77;2468.72
115.0;59.45;2528.3
116.0;59.73;2588.15
117.0;61.21;2649.48
118.0;61.21;2710.81
119.0;62.16;2773.09
120.0;62.16;2835.37
121.0;63.79;2899.28
122.0;63.79;2963.18
123.0;64.05;3027.36
124.0;64.99;3092.47
125.0;65.57;3158.16
126.0;66.45;3224.74
127.0;66.81;3291.67
128.0;67.49;3359.28
129.0;67.49;3426.88
130.0;68.02;3495.03
131.0;68.81;3563.96
132.0;69.06;3633.14
133.0;70.41;3703.68
134.0;70.41;3774.21
135.0;71.51;3845.85
136.0;71.51;3917.49
137.0;71.51;3989.12
138.0;73.17;4062.41
139.0;73.52;4136.05
140.0;74.01;4210.18
141.0;74.43;4284.73
142.0;75.38;4360.23
143.0;75.38;4435.73
144.0;75.71;4511.56
145.0;76.22;4587.9
146.0;76.73;4664.76
147.0;77.38;4742.26
148.0;77.8;4820.18
149.0;78.55;4898.85
150.0;78.55;4977.53
151.0;78.91;5056.56
152.0;79.89;5136.57
153.0;79.89;5216.58
154.0;80.95;5297.65
155.0;81.2;5378.97
156.0;81.93;5461.01
157.0;81.93;5543.06
158.0;82.3;5625.48
159.0;82.87;5708.47
160.0;83.15;5791.74
161.0;83.81;5875.67
162.0;84.11;5959.9
163.0;84.85;6044.88
164.0;84.85;6129.85
165.0;85.13;6215.1
166.0;85.65;6300.88
167.0;86.05;6387.05
168.0;86.78;6473.95
169.0;86.78;6560.86
170.0;88.07;6649.05
171.0;88.07;6737.23
172.0;88.34;6825.7
173.0;88.84;6914.66
174.0;89.2;7003.98
175.0;89.78;7093.88
176.0;89.99;7183.99
177.0;90.51;7274.62
178.0;90.51;7365.25
179.0;90.8;7456.17
180.0;91.32;7547.61
181.0;91.49;7639.22
182.0;91.88;7731.22
183.0;92.18;7823.52
184.0;92.88;7916.52
185.0;92.88;8009.52
186.0;92.88;8102.51
187.0;93.55;8196.19
188.0;93.55;8289.86
189.0;94.07;8384.05
190.0;94.53;8478.7
191.0;94.77;8573.59
192.0;95.19;8668.91
193.0;95.45;8764.48
194.0;95.61;8860.22
195.0;95.96;8956.3
196.0;95.96;9052.38
197.0;96.28;9148.79
198.0;96.7;9245.61
199.0;96.94;9342.67
200.0;97.07;9439.86
201.0;97.34;9537.32
202.0;97.6;9635.04
203.0;97.76;9732.93
204.0;98.03;9831.08
205.0;98.39;9929.59
206.0;98.75;10028.46
207.0;98.75;10127.34
208.0;99.08;10226.53
209.0;99.32;10325.97
210.0;99.32;10425.41
211.0;99.58;10525.1
212.0;99.66;10624.88
213.0;99.9;10724.91
214.0;100.1;10825.13
215.0;100.21;10925.46
216.0;100.44;11026.02
217.0;100.62;11126.76
218.0;100.72;11227.6
219.0;100.9;11328.62
220.0;101.03;11429.77
221.0;101.21;11531.1
222.0;101.53;11632.75
223.0;101.68;11734.56
224.0;101.79;11836.47
225.0;102.08;11938.67
226.0;102.18;12040.97
227.0;102.36;12143.46
228.0;102.41;12245.99
229.0;102.5;12348.61
230.0;102.71;12451.44
231.0;102.74;12554.3
232.0;102.87;12657.3
233.0;103.14;12760.56
234.0;103.24;12863.92
235.0;103.34;12967.38
236.0;103.52;13071.02
237.0;103.58;13174.72
238.0;103.72;13278.56
239.0;103.75;13382.43
240.0;103.8;13486.35
241.0;103.98;13590.46
242.0;103.98;13694.56
