GRAND_ID: 2395
DAM_NAME: -50.20033
LONG: -50.20033
LAT: -21.118108
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.23
2.0;0.45;0.81
3.0;0.77;1.71
4.0;1.83;3.66
5.0;2.65;6.45
6.0;6.69;13.27
7.0;9.56;22.96
8.0;17.16;40.25
9.0;22.36;62.74
10.0;33.46;96.33
11.0;38.74;135.21
12.0;49.68;185.01
13.0;55.48;240.63
14.0;68.41;309.16
15.0;74.78;384.07
16.0;85.24;469.44
17.0;90.42;559.99
18.0;101.01;661.13
19.0;107.68;768.94
20.0;122.14;891.21
21.0;133.33;1024.67
22.0;151.69;1176.49
23.0;162.8;1339.42
24.0;182.66;1522.21
25.0;192.83;1715.18
26.0;210.88;1926.18
27.0;220.59;2146.91
28.0;236.73;2383.77
29.0;245.14;2629.04
30.0;257.76;2886.93
31.0;263.21;3150.26
32.0;271.27;3421.66
33.0;275.19;3696.98
34.0;280.57;3977.68
35.0;283.45;4261.26
36.0;287.23;4548.63
