GRAND_ID: 445
DAM_NAME: -110.582609
LONG: -110.582609
LAT: 41.025296
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.0;0.13
2.0;0.08;0.34
3.0;0.08;0.55
4.0;0.17;0.84
5.0;0.17;1.14
6.0;0.23;1.5
7.0;0.23;1.86
8.0;0.29;2.29
9.0;0.29;2.71
10.0;0.35;3.18
11.0;0.35;3.66
12.0;0.41;4.19
13.0;0.41;4.73
14.0;0.49;5.35
15.0;0.49;5.97
16.0;0.58;6.68
17.0;0.58;7.39
18.0;0.68;8.2
19.0;0.68;9.01
20.0;0.79;9.93
21.0;0.79;10.84
22.0;0.92;11.89
23.0;0.92;12.94
24.0;1.11;14.17
25.0;1.11;15.41
26.0;1.44;16.97
27.0;1.44;18.53
28.0;1.61;20.27
29.0;1.61;22.01
