GRAND_ID: 2752
DAM_NAME: -3.777092
LONG: -3.777092
LAT: 40.944696
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.17
2.0;0.09;0.39
3.0;0.13;0.65
4.0;0.19;0.97
5.0;0.25;1.36
6.0;0.32;1.81
7.0;0.38;2.31
8.0;0.45;2.9
9.0;0.54;3.57
10.0;0.65;4.35
11.0;0.85;5.34
12.0;1.18;6.65
13.0;1.36;8.14
14.0;1.63;9.89
15.0;1.78;11.81
16.0;2.07;14.01
17.0;2.31;16.45
18.0;2.67;19.26
19.0;2.97;22.36
20.0;3.38;25.87
21.0;3.61;29.61
22.0;3.84;33.58
23.0;3.97;37.68
