GRAND_ID: 2400
DAM_NAME: -48.751012
LONG: -48.751012
LAT: -22.153695
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.17;0.29
2.0;0.3;0.7
3.0;0.57;1.39
4.0;0.9;2.4
5.0;1.59;4.1
6.0;2.0;6.21
7.0;3.46;9.78
8.0;4.67;14.57
9.0;7.02;21.7
10.0;8.67;30.49
11.0;10.97;41.57
12.0;12.07;53.76
13.0;14.27;68.15
14.0;16.03;84.29
15.0;19.92;104.32
16.0;22.28;126.71
17.0;27.76;154.59
18.0;30.43;185.14
19.0;35.3;220.55
20.0;37.47;258.13
21.0;40.94;299.18
22.0;43.06;342.36
23.0;46.77;389.24
24.0;48.56;437.91
25.0;51.82;489.84
26.0;53.55;543.51
27.0;56.54;600.17
28.0;58.03;658.31
29.0;60.48;718.9
30.0;61.5;780.52
31.0;63.01;843.64
32.0;63.62;907.37
33.0;64.62;972.1
34.0;65.11;1037.32
35.0;65.83;1103.27
36.0;66.17;1169.55
37.0;66.62;1236.29
38.0;66.82;1303.22
