GRAND_ID: 6690
DAM_NAME: 146.498228
LONG: 146.498228
LAT: -42.235447
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.11;0.51
2.0;0.41;1.33
3.0;0.54;2.28
4.0;0.81;3.5
5.0;0.92;4.83
6.0;1.26;6.5
7.0;1.42;8.33
8.0;1.78;10.52
9.0;1.9;12.82
10.0;2.27;15.5
11.0;2.38;18.28
12.0;2.71;21.4
13.0;2.89;24.69
14.0;3.26;28.36
15.0;3.41;32.18
16.0;3.92;36.51
17.0;4.09;41.0
18.0;4.49;45.9
19.0;4.64;50.96
20.0;4.94;56.31
21.0;5.06;61.77
22.0;5.28;67.46
23.0;5.36;73.22
24.0;5.5;79.13
25.0;5.55;85.09
26.0;5.67;91.16
27.0;5.71;97.27
28.0;5.78;103.46
29.0;5.8;109.66
