GRAND_ID: 3167
DAM_NAME: 6.897917
LONG: 6.897917
LAT: 59.13262
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.15
2.0;0.05;0.33
3.0;0.09;0.55
4.0;0.14;0.82
5.0;0.17;1.12
6.0;0.24;1.49
7.0;0.27;1.89
8.0;0.35;2.37
9.0;0.37;2.88
10.0;0.43;3.44
11.0;0.46;4.03
12.0;0.51;4.67
13.0;0.53;5.34
14.0;0.58;6.05
15.0;0.6;6.78
16.0;0.67;7.58
17.0;0.68;8.4
18.0;0.73;9.26
19.0;0.75;10.14
20.0;0.81;11.08
21.0;0.85;12.06
22.0;0.9;13.09
23.0;0.93;14.15
24.0;0.96;15.24
25.0;0.99;16.36
26.0;1.05;17.55
27.0;1.07;18.75
28.0;1.15;20.03
29.0;1.19;21.35
30.0;1.24;22.72
31.0;1.26;24.11
32.0;1.36;25.6
33.0;1.39;27.12
34.0;1.46;28.71
35.0;1.49;30.34
36.0;1.56;32.03
37.0;1.6;33.76
38.0;1.66;35.55
39.0;1.69;37.37
40.0;1.76;39.26
41.0;1.81;41.21
42.0;1.88;43.21
43.0;1.92;45.27
44.0;2.02;47.41
45.0;2.05;49.6
46.0;2.14;51.87
47.0;2.17;54.17
48.0;2.3;56.6
49.0;2.36;59.1
50.0;2.53;61.75
51.0;2.6;64.49
52.0;2.8;67.42
53.0;2.91;70.46
54.0;3.13;73.72
55.0;3.23;77.07
56.0;3.47;80.68
57.0;3.57;84.38
58.0;3.82;88.33
59.0;3.91;92.38
60.0;4.13;96.64
61.0;4.27;101.04
62.0;4.63;105.8
63.0;4.79;110.72
64.0;5.14;116.0
65.0;5.28;121.4
66.0;5.63;127.16
67.0;5.88;133.17
68.0;6.23;139.53
69.0;6.38;146.04
70.0;6.7;152.87
71.0;6.85;159.86
72.0;7.13;167.12
73.0;7.29;174.54
74.0;7.66;182.34
75.0;7.79;190.26
76.0;8.15;198.54
77.0;8.33;207.0
78.0;8.65;215.78
79.0;8.89;224.81
80.0;9.24;234.18
81.0;9.42;243.73
82.0;9.85;253.71
83.0;10.01;263.84
84.0;10.37;274.35
85.0;10.63;285.11
86.0;11.07;296.31
87.0;11.29;307.73
88.0;11.77;319.63
89.0;12.01;331.77
90.0;12.49;344.39
91.0;12.75;357.28
92.0;13.19;370.6
93.0;13.39;384.12
94.0;13.85;398.1
95.0;14.03;412.26
96.0;14.54;426.94
97.0;14.85;441.92
98.0;15.42;457.48
99.0;15.66;473.26
100.0;16.16;489.56
101.0;16.41;506.1
102.0;16.96;523.19
103.0;17.22;540.54
104.0;17.76;558.43
105.0;18.01;576.58
106.0;18.65;595.35
107.0;18.88;614.37
108.0;19.62;634.12
109.0;19.89;654.14
110.0;20.54;674.81
111.0;20.88;695.83
112.0;21.56;717.52
113.0;21.86;739.51
114.0;22.55;762.19
115.0;22.83;785.15
116.0;23.54;808.82
117.0;23.89;832.84
118.0;24.69;857.66
119.0;25.04;882.83
120.0;26.15;909.11
121.0;26.63;935.87
122.0;27.59;963.59
123.0;27.99;991.71
124.0;29.03;1020.88
125.0;29.4;1050.41
126.0;30.28;1080.82
127.0;30.68;1111.64
128.0;31.46;1143.22
129.0;31.83;1175.19
130.0;32.5;1207.82
131.0;32.76;1240.71
132.0;33.44;1274.28
133.0;33.68;1308.09
134.0;34.23;1342.45
135.0;34.45;1377.03
136.0;35.05;1412.21
137.0;35.25;1447.59
138.0;35.75;1483.48
139.0;35.97;1519.58
140.0;36.44;1556.15
141.0;36.58;1592.86
142.0;37.02;1630.01
143.0;37.16;1667.31
144.0;37.55;1704.99
145.0;37.68;1742.8
146.0;37.99;1780.92
147.0;38.11;1819.16
148.0;38.45;1857.74
149.0;38.54;1896.41
