GRAND_ID: 4045
DAM_NAME: 25.464758
LONG: 25.464758
LAT: -10.499737
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.23;0.61
2.0;0.59;1.57
3.0;0.87;2.81
4.0;1.2;4.38
5.0;1.98;6.74
6.0;2.58;9.7
7.0;2.99;13.06
8.0;3.61;17.04
9.0;4.11;21.52
10.0;4.87;26.77
11.0;5.35;32.49
12.0;6.15;39.02
13.0;6.68;46.07
14.0;7.52;53.96
15.0;7.87;62.2
16.0;8.6;71.18
17.0;9.36;80.91
18.0;10.01;91.29
19.0;10.62;102.28
20.0;11.4;114.06
21.0;12.08;126.52
22.0;12.87;139.76
23.0;13.39;153.53
24.0;14.32;168.22
25.0;14.91;183.5
26.0;15.79;199.67
27.0;16.65;216.69
28.0;17.86;234.93
29.0;18.78;254.08
30.0;20.77;275.23
31.0;22.23;297.83
32.0;24.08;322.28
33.0;25.3;347.95
34.0;27.26;375.59
35.0;28.43;404.4
36.0;30.33;435.1
37.0;32.17;467.64
38.0;34.62;502.63
39.0;37.59;540.6
40.0;46.87;587.84
41.0;55.4;643.62
42.0;67.33;711.32
43.0;76.74;788.44
44.0;87.59;876.41
45.0;95.96;972.74
46.0;106.46;1079.57
47.0;113.79;1193.73
48.0;122.54;1316.64
49.0;130.62;1447.63
50.0;137.99;1585.99
51.0;143.16;1729.52
52.0;149.41;1879.3
53.0;154.64;2034.31
54.0;161.82;2196.5
55.0;166.99;2363.87
56.0;174.5;2538.74
57.0;179.58;2718.69
58.0;186.5;2905.56
59.0;192.07;3098.01
60.0;202.64;3301.02
61.0;210.39;3511.79
62.0;220.88;3733.05
63.0;229.07;3962.49
64.0;239.78;4202.64
65.0;247.23;4450.24
66.0;256.23;4706.84
67.0;262.77;4969.98
68.0;269.56;5239.91
69.0;273.75;5514.03
70.0;279.02;5793.42
71.0;282.53;6076.33
72.0;285.93;6362.63
73.0;288.23;6651.24
74.0;290.42;6942.03
75.0;291.95;7234.35
76.0;293.23;7527.95
