GRAND_ID: 2421
DAM_NAME: -45.971402
LONG: -45.971402
LAT: -23.58125
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.19;0.29
2.0;0.27;0.66
3.0;0.59;1.35
4.0;0.78;2.24
5.0;1.23;3.58
6.0;1.51;5.19
7.0;2.6;7.89
8.0;3.17;11.17
9.0;4.52;15.79
10.0;4.98;20.88
11.0;5.87;26.85
12.0;6.18;33.14
13.0;7.09;40.33
14.0;7.59;48.02
15.0;9.15;57.28
16.0;9.64;67.02
17.0;10.54;77.67
18.0;10.9;88.68
19.0;11.98;100.76
20.0;12.39;113.26
21.0;13.34;126.7
22.0;13.72;140.53
23.0;14.57;155.21
24.0;14.99;170.31
25.0;15.91;186.32
26.0;16.25;202.68
27.0;17.03;219.81
28.0;17.32;237.23
29.0;18.18;255.52
30.0;18.57;274.2
31.0;19.5;293.81
32.0;19.83;313.74
33.0;20.68;334.53
34.0;21.08;355.71
35.0;22.28;378.1
36.0;22.77;400.97
37.0;23.97;425.04
38.0;24.37;449.52
39.0;25.43;475.06
40.0;25.75;500.91
41.0;26.6;527.61
42.0;26.84;554.56
43.0;27.57;582.23
44.0;27.82;610.16
45.0;28.35;638.61
46.0;28.52;667.23
47.0;28.92;696.26
48.0;29.05;725.41
49.0;29.33;754.85
50.0;29.41;784.37
