GRAND_ID: 6513
DAM_NAME: 137.935361
LONG: 137.935361
LAT: 35.184693
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.24
3.0;0.05;0.4
4.0;0.07;0.57
5.0;0.09;0.76
6.0;0.1;0.96
7.0;0.11;1.17
8.0;0.12;1.4
9.0;0.14;1.64
10.0;0.15;1.89
11.0;0.16;2.16
12.0;0.17;2.43
13.0;0.19;2.72
14.0;0.2;3.02
15.0;0.21;3.34
16.0;0.22;3.66
17.0;0.23;4.0
18.0;0.24;4.34
19.0;0.26;4.7
20.0;0.26;5.07
21.0;0.28;5.45
22.0;0.29;5.84
23.0;0.3;6.25
24.0;0.31;6.66
25.0;0.33;7.1
26.0;0.34;7.55
27.0;0.36;8.01
28.0;0.37;8.49
29.0;0.38;8.97
30.0;0.39;9.47
31.0;0.41;9.99
32.0;0.43;10.52
33.0;0.44;11.06
34.0;0.45;11.62
35.0;0.47;12.19
36.0;0.48;12.78
37.0;0.5;13.38
38.0;0.5;13.98
39.0;0.52;14.61
40.0;0.54;15.25
41.0;0.55;15.91
42.0;0.56;16.57
43.0;0.58;17.25
44.0;0.58;17.94
45.0;0.6;18.65
46.0;0.61;19.36
47.0;0.62;20.09
48.0;0.64;20.83
49.0;0.64;21.58
50.0;0.65;22.33
51.0;0.67;23.1
52.0;0.68;23.88
