GRAND_ID: 1381
DAM_NAME: -100.510416
LONG: -100.510416
LAT: 18.075866
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.17
2.0;0.09;0.4
3.0;0.12;0.66
4.0;0.21;1.01
5.0;0.25;1.4
6.0;0.33;1.86
7.0;0.35;2.36
8.0;0.44;2.94
9.0;0.48;3.56
10.0;0.57;4.26
11.0;0.6;5.01
12.0;0.72;5.87
13.0;0.77;6.78
14.0;0.88;7.8
15.0;0.93;8.87
16.0;1.03;10.03
17.0;1.07;11.25
18.0;1.17;12.56
19.0;1.26;13.96
20.0;1.48;15.59
21.0;1.63;17.35
22.0;2.09;19.58
23.0;2.32;22.04
24.0;2.76;24.94
25.0;2.97;28.05
26.0;3.28;31.46
27.0;3.45;35.05
28.0;3.73;38.93
29.0;3.87;42.93
30.0;4.13;47.2
31.0;4.22;51.56
32.0;4.4;56.11
33.0;4.48;60.72
34.0;4.59;65.45
35.0;4.64;70.24
36.0;4.71;75.08
37.0;4.74;79.96
38.0;4.79;84.89
