GRAND_ID: 6669
DAM_NAME: 145.399226
LONG: 145.399226
LAT: -37.970257
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.09;0.22
2.0;0.16;0.51
3.0;0.23;0.87
4.0;0.3;1.29
5.0;0.36;1.78
6.0;0.42;2.33
7.0;0.48;2.94
8.0;0.53;3.6
9.0;0.59;4.32
10.0;0.64;5.09
11.0;0.71;5.93
12.0;0.77;6.82
13.0;0.87;7.81
14.0;0.99;8.93
15.0;1.18;10.24
16.0;1.31;11.67
17.0;1.55;13.35
18.0;1.71;15.19
19.0;1.96;17.28
20.0;2.17;19.58
21.0;2.55;22.26
22.0;2.85;25.24
23.0;3.41;28.77
24.0;3.81;32.71
25.0;4.5;37.34
26.0;4.96;42.43
27.0;5.56;48.11
28.0;5.99;54.24
29.0;6.58;60.94
30.0;6.98;68.05
31.0;7.51;75.69
32.0;7.81;83.63
33.0;8.22;91.97
34.0;8.52;100.62
35.0;8.9;109.65
36.0;9.17;118.94
37.0;9.52;128.59
38.0;9.77;138.49
39.0;10.13;148.75
40.0;10.37;159.25
41.0;10.7;170.07
42.0;10.92;181.12
43.0;11.18;192.42
44.0;11.35;203.9
45.0;11.59;215.62
46.0;11.76;227.5
47.0;11.92;239.55
48.0;12.04;251.71
49.0;12.18;264.02
50.0;12.27;276.42
