GRAND_ID: 2458
DAM_NAME: -57.443742
LONG: -57.443742
LAT: -33.056259
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.5;0.71
2.0;0.88;1.82
3.0;1.59;3.63
4.0;3.79;7.63
5.0;6.1;13.96
6.0;9.82;24.0
7.0;15.84;40.05
8.0;21.35;61.62
9.0;27.25;89.1
10.0;36.04;125.36
11.0;43.46;169.04
12.0;52.1;221.36
13.0;64.8;286.38
14.0;75.8;362.39
15.0;92.69;455.3
16.0;114.61;570.13
17.0;153.67;724.02
18.0;206.91;931.15
19.0;244.63;1176.0
20.0;278.9;1455.11
21.0;309.92;1765.26
22.0;341.82;2107.3
23.0;368.11;2475.63
24.0;391.66;2867.51
25.0;407.47;3275.2
26.0;420.28;3695.7
27.0;427.34;4123.26
28.0;432.93;4556.41
29.0;436.3;4992.93
