GRAND_ID: 216
DAM_NAME: -121.847584
LONG: -121.847584
LAT: 37.57207
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.16
2.0;0.06;0.34
3.0;0.09;0.56
4.0;0.12;0.81
5.0;0.17;1.11
6.0;0.22;1.45
7.0;0.27;1.85
8.0;0.34;2.32
9.0;0.43;2.88
10.0;0.5;3.51
11.0;0.58;4.22
12.0;0.7;5.04
13.0;0.85;6.02
14.0;0.98;7.13
15.0;1.17;8.43
16.0;1.28;9.83
17.0;1.52;11.48
18.0;1.66;13.27
19.0;1.82;15.22
20.0;1.95;17.29
21.0;2.12;19.54
22.0;2.24;21.91
23.0;2.44;24.47
24.0;2.58;27.18
25.0;2.73;30.03
26.0;2.81;32.97
27.0;2.95;36.04
28.0;3.04;39.21
29.0;3.11;42.45
