GRAND_ID: 709
DAM_NAME: -97.863542
LONG: -97.863542
LAT: 53.696359
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;1018.06;1115.05
2.0;1860.75;3072.78
3.0;3860.07;7029.84
4.0;5749.82;12876.65
5.0;8688.21;21661.85
6.0;10710.74;32469.57
7.0;13971.97;46538.53
8.0;16932.28;63567.8
9.0;19850.1;83514.88
10.0;21568.26;105180.13
11.0;23442.14;128719.26
12.0;24411.35;153227.6
13.0;25287.28;178611.87
14.0;25662.24;204371.1
15.0;25972.49;230440.58
16.0;26124.15;256661.72
17.0;26262.01;283020.72
