GRAND_ID: 2762
DAM_NAME: -5.598958
LONG: -5.598958
LAT: 40.664436
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.16
2.0;0.31;0.59
3.0;0.43;1.14
4.0;0.72;1.98
5.0;0.81;2.91
6.0;1.18;4.21
7.0;1.34;5.67
8.0;2.35;8.14
9.0;2.71;10.97
10.0;3.64;14.73
11.0;4.17;19.02
12.0;5.28;24.42
13.0;5.67;30.21
14.0;7.52;37.86
15.0;8.19;46.17
16.0;10.2;56.49
17.0;10.81;67.42
18.0;12.23;79.77
19.0;12.69;92.57
20.0;13.84;106.54
21.0;14.28;120.94
22.0;15.41;136.46
23.0;15.93;152.51
24.0;16.95;169.58
25.0;17.45;187.15
26.0;18.55;205.82
27.0;19.12;225.06
28.0;20.38;245.56
29.0;20.86;266.55
30.0;22.08;288.75
31.0;22.54;311.41
32.0;23.59;335.12
33.0;23.93;359.17
34.0;24.67;383.95
35.0;24.87;408.94
36.0;25.24;434.31
37.0;25.34;459.77
