GRAND_ID: 4673
DAM_NAME: 71.601273
LONG: 71.601273
LAT: 42.663003
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.2;0.33
2.0;0.29;0.76
3.0;0.59;1.49
4.0;0.75;2.38
5.0;1.15;3.66
6.0;1.35;5.15
7.0;1.75;7.03
8.0;1.93;9.1
9.0;2.29;11.52
10.0;2.46;14.11
11.0;2.85;17.1
12.0;3.06;20.29
13.0;3.62;24.04
14.0;3.97;28.15
15.0;4.82;33.1
16.0;5.3;38.54
17.0;6.42;45.1
18.0;6.91;52.14
19.0;7.93;60.21
20.0;8.28;68.62
21.0;9.04;77.8
22.0;9.35;87.29
23.0;10.07;97.49
24.0;10.38;108.0
25.0;10.95;119.08
26.0;11.2;130.42
27.0;11.78;142.33
28.0;12.0;154.47
29.0;12.55;167.16
30.0;12.78;180.07
31.0;13.29;193.5
32.0;13.5;207.13
33.0;14.01;221.28
34.0;14.24;235.66
35.0;14.82;250.61
36.0;15.04;265.79
37.0;15.6;281.53
38.0;15.82;297.48
39.0;16.41;314.02
40.0;16.63;330.79
41.0;17.19;348.11
42.0;17.46;365.71
43.0;18.05;383.89
44.0;18.32;402.35
45.0;18.92;421.4
46.0;19.15;440.69
47.0;19.7;460.52
48.0;19.93;480.58
49.0;20.52;501.24
50.0;20.74;522.12
51.0;21.32;543.57
52.0;21.56;565.27
53.0;22.14;587.54
54.0;22.34;610.02
55.0;22.91;633.07
56.0;23.13;656.34
57.0;23.61;680.08
58.0;23.8;704.02
59.0;24.29;728.45
60.0;24.46;753.04
61.0;24.9;778.07
62.0;25.06;803.27
63.0;25.47;828.87
64.0;25.62;854.63
65.0;25.93;880.69
66.0;26.07;906.89
67.0;26.37;933.4
68.0;26.49;960.02
69.0;26.73;986.88
70.0;26.84;1013.86
71.0;27.06;1041.06
72.0;27.15;1068.34
73.0;27.35;1095.82
74.0;27.43;1123.39
75.0;27.57;1151.09
76.0;27.63;1178.86
77.0;27.73;1206.72
