GRAND_ID: 5721
DAM_NAME: 116.692331
LONG: 116.692331
LAT: 23.949181
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.15
2.0;0.06;0.34
3.0;0.07;0.54
4.0;0.11;0.78
5.0;0.13;1.03
6.0;0.15;1.31
7.0;0.17;1.61
8.0;0.2;1.93
9.0;0.21;2.27
10.0;0.24;2.63
11.0;0.26;3.02
12.0;0.28;3.43
13.0;0.31;3.86
14.0;0.36;4.34
15.0;0.38;4.85
16.0;0.45;5.43
17.0;0.47;6.02
18.0;0.51;6.66
19.0;0.55;7.33
20.0;0.59;8.05
21.0;0.61;8.79
22.0;0.65;9.57
23.0;0.67;10.36
24.0;0.71;11.19
25.0;0.72;12.04
26.0;0.74;12.9
27.0;0.75;13.78
28.0;0.77;14.67
29.0;0.77;15.57
30.0;0.79;16.49
31.0;0.8;17.41
32.0;0.81;18.35
