GRAND_ID: 6914
DAM_NAME: -63.951938
LONG: -63.951938
LAT: -8.801884
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.91;1.71
2.0;1.71;4.23
3.0;2.82;7.85
4.0;3.88;12.54
5.0;4.93;18.27
6.0;5.78;24.86
7.0;6.44;32.1
8.0;9.91;42.81
9.0;13.5;57.12
10.0;16.96;74.88
11.0;21.69;97.37
12.0;29.56;127.73
13.0;35.73;164.27
14.0;42.14;207.21
15.0;47.46;255.47
16.0;53.79;310.07
17.0;59.37;370.25
18.0;65.45;436.5
19.0;70.74;508.04
20.0;76.19;585.04
21.0;80.4;666.24
22.0;85.04;752.08
23.0;88.77;841.66
24.0;92.59;935.06
25.0;95.55;1031.42
26.0;98.55;1130.77
27.0;100.95;1232.52
28.0;103.43;1336.76
29.0;105.18;1442.74
30.0;106.89;1550.43
