GRAND_ID: 6776
DAM_NAME: 176.090488
LONG: 176.090488
LAT: -38.410378
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.07;0.2
2.0;0.11;0.44
3.0;0.24;0.8
4.0;0.3;1.23
5.0;0.5;1.86
6.0;0.58;2.57
7.0;0.75;3.44
8.0;0.81;4.38
9.0;0.97;5.48
10.0;1.03;6.64
11.0;1.17;7.94
12.0;1.23;9.3
13.0;1.41;10.84
14.0;1.5;12.46
15.0;1.79;14.39
16.0;1.93;16.45
17.0;2.43;19.01
18.0;2.96;22.1
19.0;3.69;25.92
20.0;4.02;30.07
21.0;4.64;34.84
22.0;4.99;39.96
23.0;5.56;45.66
24.0;5.86;51.64
25.0;6.55;58.32
26.0;6.79;65.24
27.0;7.28;72.65
28.0;7.47;80.25
29.0;7.83;88.21
30.0;7.96;96.29
31.0;8.21;104.63
32.0;8.29;113.05
