GRAND_ID: 1029
DAM_NAME: -95.039609
LONG: -95.039609
LAT: 36.470297
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.12;0.35
2.0;0.35;0.93
3.0;0.51;1.68
4.0;0.74;2.65
5.0;0.89;3.77
6.0;1.13;5.13
7.0;1.24;6.6
8.0;1.48;8.31
9.0;1.61;10.16
10.0;1.87;12.26
11.0;2.0;14.5
12.0;2.24;16.97
13.0;2.38;19.58
14.0;2.58;22.4
15.0;2.72;25.35
16.0;2.93;28.51
17.0;3.06;31.81
18.0;3.28;35.32
19.0;3.46;39.02
20.0;3.64;42.9
21.0;3.82;46.95
22.0;4.03;51.22
23.0;4.17;55.63
24.0;4.42;60.28
25.0;4.67;65.18
26.0;5.22;70.63
27.0;5.62;76.48
28.0;6.72;83.43
29.0;7.51;91.18
30.0;8.55;99.97
31.0;9.39;109.58
32.0;10.87;120.68
33.0;11.85;132.76
34.0;13.17;146.17
35.0;14.39;160.79
36.0;15.88;176.9
37.0;16.9;194.03
38.0;18.38;212.65
39.0;24.5;237.38
40.0;36.08;273.69
41.0;44.94;318.86
42.0;60.09;379.18
43.0;74.24;453.66
44.0;89.03;542.92
45.0;98.13;641.29
46.0;107.29;748.81
47.0;113.01;862.06
48.0;120.14;982.43
49.0;125.16;1107.82
50.0;130.84;1238.89
51.0;134.32;1373.45
52.0;138.46;1512.14
53.0;141.01;1653.39
54.0;143.7;1797.33
55.0;145.21;1942.77
56.0;146.73;2089.74
57.0;147.65;2237.62
