GRAND_ID: 2850
DAM_NAME: -2.913749
LONG: -2.913749
LAT: 38.364625
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.13
2.0;0.05;0.3
3.0;0.07;0.48
4.0;0.09;0.69
5.0;0.11;0.91
6.0;0.14;1.16
7.0;0.16;1.43
8.0;0.19;1.74
9.0;0.2;2.05
10.0;0.24;2.4
11.0;0.25;2.77
12.0;0.3;3.19
13.0;0.32;3.62
14.0;0.37;4.1
15.0;0.4;4.61
16.0;0.46;5.18
17.0;0.49;5.79
18.0;0.55;6.46
19.0;0.58;7.16
20.0;0.66;7.93
21.0;0.69;8.74
22.0;0.78;9.64
23.0;0.82;10.57
24.0;0.92;11.6
25.0;0.95;12.67
26.0;1.09;13.87
27.0;1.14;15.12
28.0;1.26;16.49
29.0;1.32;17.92
30.0;1.55;19.59
31.0;1.69;21.39
32.0;2.05;23.56
33.0;2.23;25.91
34.0;2.67;28.7
35.0;2.8;31.61
36.0;3.17;34.9
37.0;3.34;38.35
38.0;3.73;42.19
39.0;3.89;46.2
40.0;4.34;50.65
41.0;4.54;55.31
42.0;5.02;60.44
43.0;5.19;65.75
44.0;5.65;71.51
45.0;5.8;77.42
46.0;6.37;83.9
47.0;6.59;90.61
48.0;7.18;97.9
49.0;7.39;105.41
50.0;7.97;113.49
51.0;8.16;121.76
52.0;8.7;130.58
53.0;8.9;139.59
54.0;9.31;149.02
55.0;9.48;158.61
56.0;9.83;168.55
57.0;9.95;178.61
58.0;10.26;188.99
59.0;10.38;199.48
60.0;10.64;210.23
61.0;10.73;221.08
62.0;10.93;232.12
63.0;11.01;243.24
64.0;11.19;254.55
65.0;11.24;265.9
66.0;11.37;277.38
67.0;11.4;288.89
68.0;11.49;300.5
69.0;11.53;312.15
70.0;11.58;323.85
71.0;11.61;335.58
