GRAND_ID: 2688
DAM_NAME: -8.194868
LONG: -8.194868
LAT: 42.400365
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.03;0.14
2.0;0.05;0.3
3.0;0.09;0.5
4.0;0.12;0.73
5.0;0.16;1.0
6.0;0.2;1.31
7.0;0.26;1.68
8.0;0.32;2.11
9.0;0.39;2.61
10.0;0.43;3.15
11.0;0.5;3.76
12.0;0.55;4.42
13.0;0.62;5.16
14.0;0.67;5.94
15.0;0.75;6.8
16.0;0.82;7.74
17.0;0.89;8.74
18.0;0.94;9.79
19.0;1.0;10.9
20.0;1.06;12.07
21.0;1.13;13.32
22.0;1.19;14.62
23.0;1.27;16.0
24.0;1.31;17.43
25.0;1.36;18.9
26.0;1.4;20.42
27.0;1.46;21.99
28.0;1.49;23.6
29.0;1.53;25.23
30.0;1.54;26.89
31.0;1.58;28.58
32.0;1.59;30.28
33.0;1.61;32.0
34.0;1.62;33.74
