GRAND_ID: 2226
DAM_NAME: -74.448679
LONG: -74.448679
LAT: 41.074483
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.02;0.15
2.0;0.05;0.33
3.0;0.07;0.53
4.0;0.09;0.75
5.0;0.11;0.98
6.0;0.13;1.25
7.0;0.16;1.54
8.0;0.21;1.87
9.0;0.24;2.24
10.0;0.32;2.69
11.0;0.38;3.2
12.0;0.48;3.82
13.0;0.59;4.53
14.0;0.79;5.46
15.0;0.89;6.47
16.0;1.05;7.65
17.0;1.14;8.92
18.0;1.29;10.34
19.0;1.35;11.82
20.0;1.44;13.39
21.0;1.49;15.01
22.0;1.54;16.68
23.0;1.56;18.37
