GRAND_ID: 2336
DAM_NAME: -71.34355
LONG: -71.34355
LAT: -35.674069
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.1;0.22
2.0;0.16;0.51
3.0;0.28;0.92
4.0;0.41;1.45
5.0;0.72;2.3
6.0;0.93;3.36
7.0;1.25;4.73
8.0;1.44;6.3
9.0;1.63;8.06
10.0;1.76;9.94
11.0;2.02;12.08
12.0;2.2;14.41
13.0;2.38;16.92
14.0;2.5;19.54
15.0;2.73;22.4
16.0;2.86;25.38
17.0;3.05;28.55
18.0;3.27;31.95
19.0;3.64;35.72
20.0;3.9;39.75
21.0;4.22;44.1
22.0;4.43;48.65
23.0;4.8;53.58
24.0;5.0;58.7
25.0;5.24;64.07
26.0;5.47;69.66
27.0;5.88;75.67
28.0;6.0;81.79
29.0;6.68;88.6
30.0;7.08;95.81
31.0;7.76;103.69
32.0;8.21;112.02
33.0;9.01;121.16
34.0;9.47;130.76
35.0;10.19;141.07
36.0;10.58;151.77
37.0;11.45;163.34
38.0;11.92;175.39
39.0;12.72;188.23
40.0;13.22;201.57
41.0;14.05;215.75
42.0;14.56;230.43
43.0;15.29;245.84
44.0;15.79;261.76
45.0;16.84;278.73
46.0;17.21;296.07
47.0;18.22;314.41
48.0;18.75;333.29
49.0;19.46;352.87
50.0;19.93;372.93
51.0;20.68;393.73
52.0;21.07;414.92
53.0;21.62;436.67
54.0;22.06;458.86
55.0;22.82;481.8
56.0;23.26;505.18
57.0;23.88;529.19
58.0;24.26;553.57
59.0;25.02;578.71
60.0;25.45;604.29
61.0;26.12;630.53
62.0;26.67;657.32
63.0;27.77;685.22
64.0;28.15;713.49
65.0;29.38;743.0
66.0;30.1;773.23
67.0;31.33;804.68
68.0;31.91;836.71
69.0;32.83;869.66
70.0;33.4;903.19
71.0;34.23;937.55
72.0;34.81;972.48
73.0;35.92;1008.52
74.0;36.48;1045.13
75.0;37.35;1082.6
76.0;37.88;1120.61
77.0;38.73;1159.46
78.0;39.25;1198.84
79.0;40.05;1239.01
80.0;40.47;1279.61
81.0;41.42;1321.15
82.0;41.83;1363.11
83.0;42.48;1405.71
84.0;42.94;1448.78
85.0;43.63;1492.53
86.0;43.94;1536.59
87.0;44.6;1581.32
88.0;45.0;1626.44
89.0;45.62;1672.18
90.0;45.98;1718.29
91.0;46.63;1765.04
92.0;46.96;1812.13
93.0;47.38;1859.63
94.0;47.61;1907.36
95.0;47.98;1955.47
96.0;48.21;2003.81
97.0;48.5;2052.44
98.0;48.64;2101.21
99.0;48.93;2150.26
100.0;49.11;2199.5
101.0;49.36;2248.98
102.0;49.49;2298.6
103.0;49.66;2348.38
104.0;49.72;2398.22
105.0;49.86;2448.21
