GRAND_ID: 2477
DAM_NAME: -35.656791
LONG: -35.656791
LAT: -5.635385
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.06;0.19
2.0;0.15;0.47
3.0;0.25;0.85
4.0;0.36;1.33
5.0;0.45;1.9
6.0;0.52;2.55
7.0;0.61;3.29
8.0;0.72;4.14
9.0;0.87;5.13
10.0;1.14;6.39
11.0;1.39;7.91
12.0;1.77;9.81
13.0;2.08;12.01
14.0;2.54;14.68
15.0;3.43;18.24
16.0;4.19;22.56
17.0;4.65;27.34
18.0;5.06;32.52
19.0;5.33;37.98
20.0;5.58;43.69
21.0;5.78;49.59
22.0;5.93;55.65
23.0;6.02;61.79
24.0;6.1;68.02
25.0;6.15;74.29
