GRAND_ID: 4602
DAM_NAME: 31.101919
LONG: 31.101919
LAT: -26.397591
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.04;0.15
2.0;0.1;0.36
3.0;0.13;0.59
4.0;0.16;0.86
5.0;0.17;1.14
6.0;0.21;1.46
7.0;0.22;1.79
8.0;0.26;2.16
9.0;0.28;2.55
10.0;0.34;2.99
11.0;0.38;3.48
12.0;0.44;4.03
13.0;0.47;4.61
14.0;0.53;5.25
15.0;0.56;5.92
16.0;0.67;6.69
17.0;0.71;7.51
18.0;0.8;8.42
19.0;0.83;9.36
20.0;0.92;10.4
21.0;0.96;11.46
22.0;1.06;12.64
23.0;1.09;13.83
24.0;1.18;15.13
25.0;1.22;16.46
26.0;1.33;17.89
27.0;1.37;19.37
28.0;1.46;20.94
29.0;1.52;22.57
30.0;1.6;24.28
31.0;1.63;26.01
32.0;1.7;27.82
