GRAND_ID: 5987
DAM_NAME: 134.882292
LONG: 134.882292
LAT: 35.239749
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.12
2.0;0.02;0.25
3.0;0.03;0.4
4.0;0.05;0.56
5.0;0.07;0.74
6.0;0.11;0.96
7.0;0.14;1.21
8.0;0.19;1.51
9.0;0.2;1.82
10.0;0.24;2.17
11.0;0.26;2.54
12.0;0.3;2.95
13.0;0.31;3.37
14.0;0.35;3.82
15.0;0.37;4.31
16.0;0.4;4.82
17.0;0.42;5.36
18.0;0.46;5.93
19.0;0.48;6.51
20.0;0.51;7.14
21.0;0.53;7.77
22.0;0.56;8.45
23.0;0.58;9.14
24.0;0.62;9.87
25.0;0.64;10.62
26.0;0.67;11.4
27.0;0.68;12.19
28.0;0.71;13.01
29.0;0.72;13.84
30.0;0.75;14.7
31.0;0.77;15.58
32.0;0.79;16.48
33.0;0.8;17.39
34.0;0.82;18.32
35.0;0.83;19.26
36.0;0.87;20.24
37.0;0.89;21.23
