GRAND_ID: 1815
DAM_NAME: -83.653125
LONG: -83.653125
LAT: 35.197248
Depth(m);Area(km2);Volume(mcm)
0.0;0.0;0.0
1.0;0.01;0.14
2.0;0.05;0.32
3.0;0.09;0.54
4.0;0.14;0.81
5.0;0.17;1.11
6.0;0.23;1.46
7.0;0.25;1.84
8.0;0.31;2.28
9.0;0.33;2.74
10.0;0.4;3.26
11.0;0.42;3.81
12.0;0.49;4.43
13.0;0.53;5.08
14.0;0.65;5.86
15.0;0.71;6.7
16.0;0.9;7.72
17.0;0.96;8.81
18.0;1.15;10.09
19.0;1.22;11.44
20.0;1.43;12.99
21.0;1.52;14.64
22.0;1.69;16.45
23.0;1.8;18.39
24.0;2.04;20.55
25.0;2.13;22.82
26.0;2.35;25.29
27.0;2.46;27.88
28.0;2.77;30.78
29.0;2.91;33.82
30.0;3.16;37.1
31.0;3.26;40.49
32.0;3.49;44.11
33.0;3.64;47.88
34.0;3.99;51.99
35.0;4.14;56.26
36.0;4.38;60.77
37.0;4.5;65.39
38.0;4.77;70.28
39.0;4.9;75.31
40.0;5.11;80.55
41.0;5.18;85.85
42.0;5.38;91.35
43.0;5.46;96.93
44.0;5.6;102.65
45.0;5.67;108.45
46.0;5.8;114.37
47.0;5.84;120.34
48.0;5.92;126.39
49.0;5.96;132.47
50.0;6.02;138.62
51.0;6.05;144.8
